BHID,FROM,TO,_len,caco3,_acum,azmm,dipm,xm,ym,zm,azmb,dipb,xb,yb,zb,azme,dipe,xe,ye,ze,BHIDint
GL11DH4,129.0,132.0,3.0,92.12360000000001,276.37080000000003,135.0,-79.99999237060547,9762636.023816317,309556.97618319094,1429.5174107551575,135.0,-79.99999237060547,9762635.839634493,309557.16036501527,1428.0401991605759,135.0,-79.99999237060547,9762636.207998142,309556.7920013666,1430.994622349739,7
GL11DH4,132.0,135.0,3.0,91.015,273.045,135.0,-79.99999237060547,9762636.392179966,309556.6078195423,1432.4718339443207,135.0,-79.99999237060547,9762636.207998142,309556.7920013666,1430.994622349739,135.0,-79.99999237060547,9762636.57636179,309556.42363771796,1433.9490455389023,7
GL11DH4,135.0,138.0,3.0,41.47546666666708,124.42640000000124,135.0,-79.9999771118164,9762636.760543734,309556.2394557595,1435.426257133484,135.0,-79.99999237060547,9762636.57636179,309556.42363771796,1433.9490455389023,135.0,-79.99999237060547,9762636.944725677,309556.0552738011,1436.9034687280655,7
GL11DH4,138.0,141.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762637.128907502,309555.87109197676,1438.380680322647,135.0,-79.99999237060547,9762636.944725677,309556.0552738011,1436.9034687280655,135.0,-79.99999237060547,9762637.313089326,309555.68691015244,1439.8578919172287,7
GL11DH4,141.0,144.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762637.49727115,309555.5027283281,1441.3351035118103,135.0,-79.99999237060547,9762637.313089326,309555.68691015244,1439.8578919172287,135.0,-79.99999237060547,9762637.681452975,309555.3185465038,1442.812315106392,7
GL11DH4,144.0,147.0,2.6699999999999875,0.0,0.0,135.0,-79.9999771118164,9762637.865634918,309555.13436454535,1444.2895267009735,135.0,-79.99999237060547,9762637.681452975,309555.3185465038,1442.812315106392,135.0,-80.0,9762638.049816862,309554.9501825869,1445.7667382955551,7
GL12DH1,0.0,3.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762788.184181571,309474.8158184141,1309.477211713791,135.0,-80.00001525878906,9762788.0,309475.0,1308.0,135.0,-79.99999237060547,9762788.368363395,309474.63163658977,1310.9544233083725,8
GL12DH1,3.0,6.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762788.55254522,309474.44745476544,1312.431634902954,135.0,-79.99999237060547,9762788.368363395,309474.63163658977,1310.9544233083725,135.0,-79.99999237060547,9762788.736727044,309474.2632729411,1313.9088464975357,8
GL12DH1,6.0,9.0,3.0,72.77066666666667,218.312,135.0,-79.99999237060547,9762788.920908868,309474.0790911168,1315.3860580921173,135.0,-79.99999237060547,9762788.736727044,309474.2632729411,1313.9088464975357,135.0,-79.99999237060547,9762789.105090693,309473.89490929246,1316.863269686699,8
GL12DH1,9.0,12.0,3.0,94.79253333333334,284.37760000000003,135.0,-79.99999237060547,9762789.289272517,309473.71072746813,1318.3404812812805,135.0,-79.99999237060547,9762789.105090693,309473.89490929246,1316.863269686699,135.0,-79.99999237060547,9762789.473454341,309473.5265456438,1319.8176928758621,8
GL12DH1,12.0,15.0,3.0,95.16000000000001,285.48,135.0,-79.99999237060547,9762789.657636166,309473.3423638195,1321.2949044704437,135.0,-79.99999237060547,9762789.473454341,309473.5265456438,1319.8176928758621,135.0,-79.99999237060547,9762789.84181799,309473.15818199515,1322.7721160650253,8
GL12DH1,15.0,18.0,3.0,94.16986666666666,282.5096,135.0,-79.9999771118164,9762790.025999933,309472.9740000367,1324.249327659607,135.0,-79.99999237060547,9762789.84181799,309473.15818199515,1322.7721160650253,135.0,-79.99999237060547,9762790.210181877,309472.7898180783,1325.7265392541885,8
GL12DH1,18.0,21.0,3.0,95.1992,285.5976,135.0,-79.99999237060547,9762790.394363701,309472.60563625395,1327.2037508487701,135.0,-79.99999237060547,9762790.210181877,309472.7898180783,1325.7265392541885,135.0,-80.00001525878906,9762790.578545272,309472.42145466805,1328.680962562561,8
GL12DH1,21.0,24.0,3.0,91.77999999999999,275.34,135.0,-79.99999237060547,9762790.762726843,309472.23727308214,1330.158174276352,135.0,-80.00001525878906,9762790.578545272,309472.42145466805,1328.680962562561,135.0,-79.99999237060547,9762790.946908668,309472.0530912578,1331.6353858709335,8
GL12DH1,24.0,27.0,3.0,90.99066666666666,272.972,135.0,-79.9999771118164,9762791.131090611,309471.8689092994,1333.1125974655151,135.0,-79.99999237060547,9762790.946908668,309472.0530912578,1331.6353858709335,135.0,-79.99999237060547,9762791.315272555,309471.68472734094,1334.5898090600967,8
GL12DH1,27.0,30.0,3.0,93.45453333333334,280.3636,135.0,-79.99999237060547,9762791.49945438,309471.5005455166,1336.0670206546783,135.0,-79.99999237060547,9762791.315272555,309471.68472734094,1334.5898090600967,135.0,-80.00001525878906,9762791.68363595,309471.3163639307,1337.5442323684692,8
GL12DH1,30.0,33.0,3.0,93.8252,281.4756,135.0,-79.99999237060547,9762791.867817521,309471.1321823448,1339.0214440822601,135.0,-80.00001525878906,9762791.68363595,309471.3163639307,1337.5442323684692,135.0,-79.99999237060547,9762792.051999345,309470.94800052047,1340.4986556768417,8
GL12DH1,33.0,36.0,3.0,42.41839999999998,127.25519999999993,135.0,-79.9999771118164,9762792.236181289,309470.76381856203,1341.9758672714233,135.0,-79.99999237060547,9762792.051999345,309470.94800052047,1340.4986556768417,135.0,-79.99999237060547,9762792.420363232,309470.5796366036,1343.453078866005,8
GL12DH1,36.0,39.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762792.604545057,309470.39545477927,1344.9302904605865,135.0,-79.99999237060547,9762792.420363232,309470.5796366036,1343.453078866005,135.0,-80.00001525878906,9762792.788726628,309470.21127319336,1346.4075021743774,8
GL12DH1,39.0,42.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762792.972908199,309470.02709160745,1347.8847138881683,135.0,-80.00001525878906,9762792.788726628,309470.21127319336,1346.4075021743774,135.0,-79.99999237060547,9762793.157090023,309469.8429097831,1349.36192548275,8
GL12DH1,42.0,45.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762793.341271967,309469.6587278247,1350.8391370773315,135.0,-79.99999237060547,9762793.157090023,309469.8429097831,1349.36192548275,135.0,-79.99999237060547,9762793.52545391,309469.47454586625,1352.3163486719131,8
GL12DH1,45.0,48.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762793.709635735,309469.2903640419,1353.7935602664948,135.0,-79.99999237060547,9762793.52545391,309469.47454586625,1352.3163486719131,135.0,-79.99999237060547,9762793.893817559,309469.1061822176,1355.2707718610764,8
GL12DH1,48.0,51.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762794.077999383,309468.9220003933,1356.747983455658,135.0,-79.99999237060547,9762793.893817559,309469.1061822176,1355.2707718610764,135.0,-79.99999237060547,9762794.262181208,309468.73781856894,1358.2251950502396,8
GL12DH1,51.0,54.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762794.446363032,309468.5536367446,1359.7024066448212,135.0,-79.99999237060547,9762794.262181208,309468.73781856894,1358.2251950502396,135.0,-79.99999237060547,9762794.630544856,309468.3694549203,1361.1796182394028,8
GL12DH1,54.0,57.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762794.81472668,309468.18527309597,1362.6568298339844,135.0,-79.99999237060547,9762794.630544856,309468.3694549203,1361.1796182394028,135.0,-79.99999237060547,9762794.998908505,309468.00109127164,1364.134041428566,8
GL12DH1,57.0,60.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762795.18309033,309467.8169094473,1365.6112530231476,135.0,-79.99999237060547,9762794.998908505,309468.00109127164,1364.134041428566,135.0,-80.00001525878906,9762795.3672719,309467.6327278614,1367.0884647369385,8
GL12DH1,60.0,63.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762795.551453471,309467.4485462755,1368.5656764507294,135.0,-80.00001525878906,9762795.3672719,309467.6327278614,1367.0884647369385,135.0,-79.99999237060547,9762795.735635296,309467.26436445117,1370.042888045311,8
GL12DH1,63.0,66.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762795.91981712,309467.08018262684,1371.5200996398926,135.0,-79.99999237060547,9762795.735635296,309467.26436445117,1370.042888045311,135.0,-79.99999237060547,9762796.103998944,309466.8960008025,1372.9973112344742,8
GL12DH1,66.0,69.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762796.288180768,309466.7118189782,1374.4745228290558,135.0,-79.99999237060547,9762796.103998944,309466.8960008025,1372.9973112344742,135.0,-79.99999237060547,9762796.472362593,309466.52763715386,1375.9517344236374,8
GL12DH1,69.0,72.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762796.656544417,309466.34345532954,1377.428946018219,135.0,-79.99999237060547,9762796.472362593,309466.52763715386,1375.9517344236374,135.0,-79.99999237060547,9762796.840726241,309466.1592735052,1378.9061576128006,8
GL12DH1,72.0,75.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762797.024908066,309465.9750916809,1380.3833692073822,135.0,-79.99999237060547,9762796.840726241,309466.1592735052,1378.9061576128006,135.0,-79.99999237060547,9762797.20908989,309465.79090985656,1381.8605808019638,8
GL12DH1,75.0,78.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762797.393271834,309465.6067278981,1383.3377923965454,135.0,-79.99999237060547,9762797.20908989,309465.79090985656,1381.8605808019638,135.0,-79.99999237060547,9762797.577453777,309465.4225459397,1384.815003991127,8
GL12DH1,78.0,81.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762797.761635602,309465.23836411536,1386.2922155857086,135.0,-79.99999237060547,9762797.577453777,309465.4225459397,1384.815003991127,135.0,-79.99999237060547,9762797.945817426,309465.05418229103,1387.7694271802902,8
GL12DH2,0.0,3.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762763.184181571,309519.8158184141,1308.477211713791,135.0,-80.00001525878906,9762763.0,309520.0,1307.0,135.0,-79.99999237060547,9762763.368363395,309519.63163658977,1309.9544233083725,9
GL12DH2,3.0,6.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762763.55254522,309519.44745476544,1311.431634902954,135.0,-79.99999237060547,9762763.368363395,309519.63163658977,1309.9544233083725,135.0,-79.99999237060547,9762763.736727044,309519.2632729411,1312.9088464975357,9
GL12DH2,6.0,9.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762763.920908868,309519.0790911168,1314.3860580921173,135.0,-79.99999237060547,9762763.736727044,309519.2632729411,1312.9088464975357,135.0,-79.99999237060547,9762764.105090693,309518.89490929246,1315.863269686699,9
GL12DH2,9.0,12.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762764.289272517,309518.71072746813,1317.3404812812805,135.0,-79.99999237060547,9762764.105090693,309518.89490929246,1315.863269686699,135.0,-79.99999237060547,9762764.473454341,309518.5265456438,1318.8176928758621,9
GL12DH2,12.0,15.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762764.657636166,309518.3423638195,1320.2949044704437,135.0,-79.99999237060547,9762764.473454341,309518.5265456438,1318.8176928758621,135.0,-79.99999237060547,9762764.84181799,309518.15818199515,1321.7721160650253,9
GL12DH2,15.0,18.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762765.025999933,309517.9740000367,1323.249327659607,135.0,-79.99999237060547,9762764.84181799,309518.15818199515,1321.7721160650253,135.0,-79.99999237060547,9762765.210181877,309517.7898180783,1324.7265392541885,9
GL12DH2,18.0,21.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762765.394363701,309517.60563625395,1326.2037508487701,135.0,-79.99999237060547,9762765.210181877,309517.7898180783,1324.7265392541885,135.0,-80.00001525878906,9762765.578545272,309517.42145466805,1327.680962562561,9
GL12DH2,21.0,24.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762765.762726843,309517.23727308214,1329.158174276352,135.0,-80.00001525878906,9762765.578545272,309517.42145466805,1327.680962562561,135.0,-79.99999237060547,9762765.946908668,309517.0530912578,1330.6353858709335,9
GL12DH2,24.0,27.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762766.131090611,309516.8689092994,1332.1125974655151,135.0,-79.99999237060547,9762765.946908668,309517.0530912578,1330.6353858709335,135.0,-79.99999237060547,9762766.315272555,309516.68472734094,1333.5898090600967,9
GL12DH2,27.0,30.0,3.0,51.53119999999996,154.5935999999999,135.0,-79.99999237060547,9762766.49945438,309516.5005455166,1335.0670206546783,135.0,-79.99999237060547,9762766.315272555,309516.68472734094,1333.5898090600967,135.0,-80.00001525878906,9762766.68363595,309516.3163639307,1336.5442323684692,9
GL12DH2,30.0,33.0,3.0,90.47359999999999,271.4208,135.0,-79.99999237060547,9762766.867817521,309516.1321823448,1338.0214440822601,135.0,-80.00001525878906,9762766.68363595,309516.3163639307,1336.5442323684692,135.0,-79.99999237060547,9762767.051999345,309515.94800052047,1339.4986556768417,9
GL12DH2,33.0,36.0,3.0,88.91186666666665,266.7356,135.0,-79.9999771118164,9762767.236181289,309515.76381856203,1340.9758672714233,135.0,-79.99999237060547,9762767.051999345,309515.94800052047,1339.4986556768417,135.0,-79.99999237060547,9762767.420363232,309515.5796366036,1342.453078866005,9
GL12DH2,36.0,39.0,3.0,90.334,271.002,135.0,-79.99999237060547,9762767.604545057,309515.39545477927,1343.9302904605865,135.0,-79.99999237060547,9762767.420363232,309515.5796366036,1342.453078866005,135.0,-80.00001525878906,9762767.788726628,309515.21127319336,1345.4075021743774,9
GL12DH2,39.0,42.0,3.0,93.05520000000001,279.16560000000004,135.0,-79.99999237060547,9762767.972908199,309515.02709160745,1346.8847138881683,135.0,-80.00001525878906,9762767.788726628,309515.21127319336,1345.4075021743774,135.0,-79.99999237060547,9762768.157090023,309514.8429097831,1348.36192548275,9
GL12DH2,42.0,45.0,3.0,87.16239999999999,261.4872,135.0,-79.9999771118164,9762768.341271967,309514.6587278247,1349.8391370773315,135.0,-79.99999237060547,9762768.157090023,309514.8429097831,1348.36192548275,135.0,-79.99999237060547,9762768.52545391,309514.47454586625,1351.3163486719131,9
GL12DH2,45.0,48.0,3.0,86.63946666666665,259.91839999999996,135.0,-79.99999237060547,9762768.709635735,309514.2903640419,1352.7935602664948,135.0,-79.99999237060547,9762768.52545391,309514.47454586625,1351.3163486719131,135.0,-79.99999237060547,9762768.893817559,309514.1061822176,1354.2707718610764,9
GL12DH2,48.0,51.0,3.0,87.4304,262.2912,135.0,-79.99999237060547,9762769.077999383,309513.9220003933,1355.747983455658,135.0,-79.99999237060547,9762768.893817559,309514.1061822176,1354.2707718610764,135.0,-79.99999237060547,9762769.262181208,309513.73781856894,1357.2251950502396,9
GL12DH2,51.0,54.0,3.0,85.43866666666668,256.31600000000003,135.0,-79.99999237060547,9762769.446363032,309513.5536367446,1358.7024066448212,135.0,-79.99999237060547,9762769.262181208,309513.73781856894,1357.2251950502396,135.0,-79.99999237060547,9762769.630544856,309513.3694549203,1360.1796182394028,9
GL12DH2,54.0,57.0,3.0,91.27103333333332,273.81309999999996,135.0,-79.99999237060547,9762769.81472668,309513.18527309597,1361.6568298339844,135.0,-79.99999237060547,9762769.630544856,309513.3694549203,1360.1796182394028,135.0,-79.99999237060547,9762769.998908505,309513.00109127164,1363.134041428566,9
GL12DH2,57.0,60.0,3.0,94.572,283.716,135.0,-79.99999237060547,9762770.18309033,309512.8169094473,1364.6112530231476,135.0,-79.99999237060547,9762769.998908505,309513.00109127164,1363.134041428566,135.0,-80.00001525878906,9762770.3672719,309512.6327278614,1366.0884647369385,9
GL12DH2,60.0,63.0,3.0,94.264,282.792,135.0,-79.99999237060547,9762770.551453471,309512.4485462755,1367.5656764507294,135.0,-80.00001525878906,9762770.3672719,309512.6327278614,1366.0884647369385,135.0,-79.99999237060547,9762770.735635296,309512.26436445117,1369.042888045311,9
GL12DH2,63.0,66.0,3.0,93.56266666666666,280.688,135.0,-79.99999237060547,9762770.91981712,309512.08018262684,1370.5200996398926,135.0,-79.99999237060547,9762770.735635296,309512.26436445117,1369.042888045311,135.0,-79.99999237060547,9762771.103998944,309511.8960008025,1371.9973112344742,9
GL12DH2,66.0,69.0,3.0,49.55933333333328,148.67799999999983,135.0,-79.99999237060547,9762771.288180768,309511.7118189782,1373.4745228290558,135.0,-79.99999237060547,9762771.103998944,309511.8960008025,1371.9973112344742,135.0,-79.99999237060547,9762771.472362593,309511.52763715386,1374.9517344236374,9
GL12DH2,69.0,72.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762771.656544417,309511.34345532954,1376.428946018219,135.0,-79.99999237060547,9762771.472362593,309511.52763715386,1374.9517344236374,135.0,-79.99999237060547,9762771.840726241,309511.1592735052,1377.9061576128006,9
GL12DH2,72.0,75.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762772.024908066,309510.9750916809,1379.3833692073822,135.0,-79.99999237060547,9762771.840726241,309511.1592735052,1377.9061576128006,135.0,-79.99999237060547,9762772.20908989,309510.79090985656,1380.8605808019638,9
GL12DH2,75.0,78.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762772.393271834,309510.6067278981,1382.3377923965454,135.0,-79.99999237060547,9762772.20908989,309510.79090985656,1380.8605808019638,135.0,-79.99999237060547,9762772.577453777,309510.4225459397,1383.815003991127,9
GL12DH2,78.0,81.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762772.761635602,309510.23836411536,1385.2922155857086,135.0,-79.99999237060547,9762772.577453777,309510.4225459397,1383.815003991127,135.0,-79.99999237060547,9762772.945817426,309510.05418229103,1386.7694271802902,9
GL12DH3,0.0,3.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762739.184181571,309561.8158184141,1306.477211713791,135.0,-80.00001525878906,9762739.0,309562.0,1305.0,135.0,-79.99999237060547,9762739.368363395,309561.63163658977,1307.9544233083725,10
GL12DH3,3.0,6.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762739.55254522,309561.44745476544,1309.431634902954,135.0,-79.99999237060547,9762739.368363395,309561.63163658977,1307.9544233083725,135.0,-79.99999237060547,9762739.736727044,309561.2632729411,1310.9088464975357,10
GL12DH3,6.0,9.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762739.920908868,309561.0790911168,1312.3860580921173,135.0,-79.99999237060547,9762739.736727044,309561.2632729411,1310.9088464975357,135.0,-79.99999237060547,9762740.105090693,309560.89490929246,1313.863269686699,10
GL12DH3,9.0,12.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762740.289272517,309560.71072746813,1315.3404812812805,135.0,-79.99999237060547,9762740.105090693,309560.89490929246,1313.863269686699,135.0,-79.99999237060547,9762740.473454341,309560.5265456438,1316.8176928758621,10
GL12DH3,12.0,15.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762740.657636166,309560.3423638195,1318.2949044704437,135.0,-79.99999237060547,9762740.473454341,309560.5265456438,1316.8176928758621,135.0,-79.99999237060547,9762740.84181799,309560.15818199515,1319.7721160650253,10
GL12DH3,15.0,18.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762741.025999933,309559.9740000367,1321.249327659607,135.0,-79.99999237060547,9762740.84181799,309560.15818199515,1319.7721160650253,135.0,-79.99999237060547,9762741.210181877,309559.7898180783,1322.7265392541885,10
GL12DH3,18.0,21.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762741.394363701,309559.60563625395,1324.2037508487701,135.0,-79.99999237060547,9762741.210181877,309559.7898180783,1322.7265392541885,135.0,-80.00001525878906,9762741.578545272,309559.42145466805,1325.680962562561,10
GL12DH3,21.0,24.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762741.762726843,309559.23727308214,1327.158174276352,135.0,-80.00001525878906,9762741.578545272,309559.42145466805,1325.680962562561,135.0,-79.99999237060547,9762741.946908668,309559.0530912578,1328.6353858709335,10
GL12DH3,24.0,27.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762742.131090611,309558.8689092994,1330.1125974655151,135.0,-79.99999237060547,9762741.946908668,309559.0530912578,1328.6353858709335,135.0,-79.99999237060547,9762742.315272555,309558.68472734094,1331.5898090600967,10
GL12DH3,27.0,30.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762742.49945438,309558.5005455166,1333.0670206546783,135.0,-79.99999237060547,9762742.315272555,309558.68472734094,1331.5898090600967,135.0,-80.00001525878906,9762742.68363595,309558.3163639307,1334.5442323684692,10
GL12DH3,30.0,33.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762742.867817521,309558.1321823448,1336.0214440822601,135.0,-80.00001525878906,9762742.68363595,309558.3163639307,1334.5442323684692,135.0,-79.99999237060547,9762743.051999345,309557.94800052047,1337.4986556768417,10
GL12DH3,33.0,36.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762743.236181289,309557.76381856203,1338.9758672714233,135.0,-79.99999237060547,9762743.051999345,309557.94800052047,1337.4986556768417,135.0,-79.99999237060547,9762743.420363232,309557.5796366036,1340.453078866005,10
GL12DH3,36.0,39.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762743.604545057,309557.39545477927,1341.9302904605865,135.0,-79.99999237060547,9762743.420363232,309557.5796366036,1340.453078866005,135.0,-80.00001525878906,9762743.788726628,309557.21127319336,1343.4075021743774,10
GL12DH3,39.0,42.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762743.972908199,309557.02709160745,1344.8847138881683,135.0,-80.00001525878906,9762743.788726628,309557.21127319336,1343.4075021743774,135.0,-79.99999237060547,9762744.157090023,309556.8429097831,1346.36192548275,10
GL12DH3,42.0,45.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762744.341271967,309556.6587278247,1347.8391370773315,135.0,-79.99999237060547,9762744.157090023,309556.8429097831,1346.36192548275,135.0,-79.99999237060547,9762744.52545391,309556.47454586625,1349.3163486719131,10
GL12DH3,45.0,48.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762744.709635735,309556.2903640419,1350.7935602664948,135.0,-79.99999237060547,9762744.52545391,309556.47454586625,1349.3163486719131,135.0,-79.99999237060547,9762744.893817559,309556.1061822176,1352.2707718610764,10
GL12DH3,48.0,51.0,3.0,10.856266666666611,32.56879999999983,135.0,-79.99999237060547,9762745.077999383,309555.9220003933,1353.747983455658,135.0,-79.99999237060547,9762744.893817559,309556.1061822176,1352.2707718610764,135.0,-79.99999237060547,9762745.262181208,309555.73781856894,1355.2251950502396,10
GL12DH3,51.0,54.0,3.0,81.42133333333332,244.26399999999995,135.0,-79.99999237060547,9762745.446363032,309555.5536367446,1356.7024066448212,135.0,-79.99999237060547,9762745.262181208,309555.73781856894,1355.2251950502396,135.0,-79.99999237060547,9762745.630544856,309555.3694549203,1358.1796182394028,10
GL12DH3,54.0,57.0,3.0,86.04480000000001,258.1344,135.0,-79.99999237060547,9762745.81472668,309555.18527309597,1359.6568298339844,135.0,-79.99999237060547,9762745.630544856,309555.3694549203,1358.1796182394028,135.0,-79.99999237060547,9762745.998908505,309555.00109127164,1361.134041428566,10
GL12DH3,57.0,60.0,3.0,77.23559999999999,231.7068,135.0,-79.99999237060547,9762746.18309033,309554.8169094473,1362.6112530231476,135.0,-79.99999237060547,9762745.998908505,309555.00109127164,1361.134041428566,135.0,-80.00001525878906,9762746.3672719,309554.6327278614,1364.0884647369385,10
GL12DH3,60.0,63.0,3.0,73.7148,221.1444,135.0,-79.99999237060547,9762746.551453471,309554.4485462755,1365.5656764507294,135.0,-80.00001525878906,9762746.3672719,309554.6327278614,1364.0884647369385,135.0,-79.99999237060547,9762746.735635296,309554.26436445117,1367.042888045311,10
GL12DH3,63.0,66.0,3.0,76.14,228.42000000000002,135.0,-79.99999237060547,9762746.91981712,309554.08018262684,1368.5200996398926,135.0,-79.99999237060547,9762746.735635296,309554.26436445117,1367.042888045311,135.0,-79.99999237060547,9762747.103998944,309553.8960008025,1369.9973112344742,10
GL12DH3,66.0,69.0,3.0,81.00000000000001,243.00000000000006,135.0,-79.99999237060547,9762747.288180768,309553.7118189782,1371.4745228290558,135.0,-79.99999237060547,9762747.103998944,309553.8960008025,1369.9973112344742,135.0,-79.99999237060547,9762747.472362593,309553.52763715386,1372.9517344236374,10
GL12DH3,69.0,72.0,3.0,89.31466666666665,267.94399999999996,135.0,-79.99999237060547,9762747.656544417,309553.34345532954,1374.428946018219,135.0,-79.99999237060547,9762747.472362593,309553.52763715386,1372.9517344236374,135.0,-79.99999237060547,9762747.840726241,309553.1592735052,1375.9061576128006,10
GL12DH3,72.0,75.0,3.0,90.54426666666666,271.6328,135.0,-79.99999237060547,9762748.024908066,309552.9750916809,1377.3833692073822,135.0,-79.99999237060547,9762747.840726241,309553.1592735052,1375.9061576128006,135.0,-79.99999237060547,9762748.20908989,309552.79090985656,1378.8605808019638,10
GL12DH3,75.0,78.0,3.0,88.35719999999999,265.0716,135.0,-79.9999771118164,9762748.393271834,309552.6067278981,1380.3377923965454,135.0,-79.99999237060547,9762748.20908989,309552.79090985656,1378.8605808019638,135.0,-79.99999237060547,9762748.577453777,309552.4225459397,1381.815003991127,10
GL12DH3,78.0,81.0,3.0,87.48386666666669,262.45160000000004,135.0,-79.99999237060547,9762748.761635602,309552.23836411536,1383.2922155857086,135.0,-79.99999237060547,9762748.577453777,309552.4225459397,1381.815003991127,135.0,-80.00001525878906,9762748.945817173,309552.05418252945,1384.7694272994995,10
GL12DH3,81.0,84.0,3.0,91.99666666666667,275.99,135.0,-79.99999237060547,9762749.129998744,309551.87000094354,1386.2466390132904,135.0,-80.00001525878906,9762748.945817173,309552.05418252945,1384.7694272994995,135.0,-79.99999237060547,9762749.314180568,309551.6858191192,1387.723850607872,10
GL12DH3,84.0,87.0,3.0,94.11,282.33,135.0,-79.9999771118164,9762749.498362511,309551.5016371608,1389.2010622024536,135.0,-79.99999237060547,9762749.314180568,309551.6858191192,1387.723850607872,135.0,-79.99999237060547,9762749.682544455,309551.31745520234,1390.6782737970352,10
GL12DH3,87.0,90.0,3.0,27.29190000000014,81.87570000000042,135.0,-79.99999237060547,9762749.86672628,309551.133273378,1392.1554853916168,135.0,-79.99999237060547,9762749.682544455,309551.31745520234,1390.6782737970352,135.0,-80.00001525878906,9762750.05090785,309550.9490917921,1393.6326971054077,10
GL12DH3,90.0,93.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762750.235089421,309550.7649102062,1395.1099088191986,135.0,-80.00001525878906,9762750.05090785,309550.9490917921,1393.6326971054077,135.0,-79.99999237060547,9762750.419271246,309550.5807283819,1396.5871204137802,10
GL12DH3,93.0,96.0,3.0,0.0,0.0,135.0,-79.9999771118164,9762750.60345319,309550.39654642344,1398.0643320083618,135.0,-79.99999237060547,9762750.419271246,309550.5807283819,1396.5871204137802,135.0,-79.99999237060547,9762750.787635133,309550.212364465,1399.5415436029434,10
GL12DH3,96.0,99.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762750.971816957,309550.0281826407,1401.018755197525,135.0,-79.99999237060547,9762750.787635133,309550.212364465,1399.5415436029434,135.0,-80.00001525878906,9762751.155998528,309549.84400105476,1402.495966911316,10
GL12DH3,99.0,102.0,2.1200000000000045,0.0,0.0,135.0,-79.99999237060547,9762751.340180099,309549.65981946886,1403.9731786251068,135.0,-80.00001525878906,9762751.155998528,309549.84400105476,1402.495966911316,135.0,-80.0,9762751.524361923,309549.47563764453,1405.4503902196884,10
GL13DH1,0.0,3.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762882.184181571,309507.8158184141,1311.477211713791,135.0,-80.00001525878906,9762882.0,309508.0,1310.0,135.0,-79.99999237060547,9762882.368363395,309507.63163658977,1312.9544233083725,11
GL13DH1,3.0,6.0,3.0,0.0,0.0,135.0,-79.99999237060547,9762882.55254522,309507.44745476544,1314.431634902954,135.0,-79.99999237060547,9762882.368363395,309507.63163658977,1312.9544233083725,135.0,-79.99999237060547,9762882.736727044,309507.2632729411,1315.9088464975357,11
