IJK,IX,IY,IZ,XC,YC,ZC,__in,caco3_OK,caco3_ID2,caco3_NN,caco3_Lagrange,caco3_KVar
10743,19,33,7,309555.0,9762755.0,1235.0,0.75,88.221825,87.95371,93.56267,-0.06171948,0.43611836
10744,20,33,7,309565.0,9762755.0,1235.0,1.0,86.79173,85.78938,81.0,-0.07893895,0.45483884
10745,21,33,7,309575.0,9762755.0,1235.0,1.0,86.2151,84.99749,81.0,-0.08964756,0.47946978
10746,22,33,7,309585.0,9762755.0,1235.0,0.75,88.61935,88.2847,81.0,-0.10713218,0.5284173
10747,23,33,7,309595.0,9762755.0,1235.0,0.25,88.3246,88.15132,81.0,-0.12451887,0.58268154
10769,17,34,7,309535.0,9762765.0,1235.0,0.25,91.22157,92.46593,93.56267,-0.066871725,0.37119687
10770,18,34,7,309545.0,9762765.0,1235.0,0.5,88.53295,90.28761,93.56267,-0.07540483,0.44288
10771,19,34,7,309555.0,9762765.0,1235.0,0.75,87.42791,87.72536,93.56267,-0.084292755,0.49292517
10772,20,34,7,309565.0,9762765.0,1235.0,1.0,87.5042,87.23865,81.0,-0.09432069,0.52527106
10773,21,34,7,309575.0,9762765.0,1235.0,1.0,86.882454,86.27338,81.0,-0.10451032,0.5504474
10774,22,34,7,309585.0,9762765.0,1235.0,1.0,86.85801,86.22534,81.0,-0.11308897,0.5751948
10775,23,34,7,309595.0,9762765.0,1235.0,0.5,88.57821,88.47575,81.0,-0.12901641,0.6113872
10797,17,35,7,309535.0,9762775.0,1235.0,0.25,91.18433,91.86723,93.56267,-0.08638312,0.4754433
10798,18,35,7,309545.0,9762775.0,1235.0,0.5,89.02863,90.00934,93.56267,-0.09493471,0.5117671
10799,19,35,7,309555.0,9762775.0,1235.0,0.75,87.95911,88.32167,93.56267,-0.09813277,0.5437715
10800,20,35,7,309565.0,9762775.0,1235.0,1.0,86.5929,86.575615,93.56267,-0.104104884,0.5668129
10801,21,35,7,309575.0,9762775.0,1235.0,1.0,85.91124,85.5949,81.0,-0.11074635,0.58353645
10802,22,35,7,309585.0,9762775.0,1235.0,1.0,87.108444,86.68355,81.0,-0.118318394,0.5988754
10803,23,35,7,309595.0,9762775.0,1235.0,0.5,87.66367,87.213165,86.5582,-0.12897359,0.6181343
10825,17,36,7,309535.0,9762785.0,1235.0,0.25,91.30564,91.689995,93.56267,-0.10192863,0.5531444
10826,18,36,7,309545.0,9762785.0,1235.0,0.5,89.008545,89.605515,93.56267,-0.11028928,0.56929237
10827,19,36,7,309555.0,9762785.0,1235.0,0.75,88.26075,88.52612,93.56267,-0.10849822,0.5799755
10828,20,36,7,309565.0,9762785.0,1235.0,1.0,86.99184,87.11539,93.56267,-0.11009827,0.5884609
10829,21,36,7,309575.0,9762785.0,1235.0,1.0,86.375725,86.32559,80.29833,-0.11204785,0.5915762
10830,22,36,7,309585.0,9762785.0,1235.0,1.0,85.918236,85.78581,86.5582,-0.11614834,0.5931209
10831,23,36,7,309595.0,9762785.0,1235.0,0.625,86.9119,86.41494,86.5582,-0.12207679,0.5969361
10832,24,36,7,309605.0,9762785.0,1235.0,0.125,88.524994,88.21989,86.5582,-0.13130717,0.60946757
10853,17,37,7,309535.0,9762795.0,1235.0,0.25,90.52036,91.292076,93.56267,-0.1022342,0.5910167
10854,18,37,7,309545.0,9762795.0,1235.0,0.5,89.08406,89.473946,93.56267,-0.11942587,0.60183144
10855,19,37,7,309555.0,9762795.0,1235.0,0.75,88.54678,88.73246,93.56267,-0.11285483,0.59495366
10856,20,37,7,309565.0,9762795.0,1235.0,1.0,87.25574,87.39976,80.29833,-0.11007891,0.5878293
10857,21,37,7,309575.0,9762795.0,1235.0,1.0,86.67608,86.683174,80.29833,-0.106765926,0.5745784
10858,22,37,7,309585.0,9762795.0,1235.0,1.0,86.15107,86.04276,86.5582,-0.10558471,0.5571227
10859,23,37,7,309595.0,9762795.0,1235.0,0.875,85.74856,85.55988,86.5582,-0.10803992,0.5424663
10860,24,37,7,309605.0,9762795.0,1235.0,0.375,87.38128,87.06819,86.5582,-0.116955906,0.54983413
10881,17,38,7,309535.0,9762805.0,1235.0,0.25,91.3728,91.54593,93.56267,-0.1236735,0.61938274
10882,18,38,7,309545.0,9762805.0,1235.0,0.5,89.3977,89.75051,87.7825,-0.12315325,0.60923034
10883,19,38,7,309555.0,9762805.0,1235.0,0.75,88.820564,89.007164,87.7825,-0.11176421,0.5863054
10884,20,38,7,309565.0,9762805.0,1235.0,1.0,87.46609,87.4831,87.7825,-0.10413788,0.5655748
10885,21,38,7,309575.0,9762805.0,1235.0,1.0,86.93702,86.91669,80.29833,-0.09802827,0.53834593
10886,22,38,7,309585.0,9762805.0,1235.0,1.0,86.28259,86.01829,80.29833,-0.08829059,0.49263006
10887,23,38,7,309595.0,9762805.0,1235.0,1.0,85.70095,85.29889,85.529335,-0.08478484,0.44531327
10888,24,38,7,309605.0,9762805.0,1235.0,0.5,86.62421,86.635826,86.5582,-0.094280675,0.43894917
10909,17,39,7,309535.0,9762815.0,1235.0,0.125,89.381775,89.942116,87.7825,-0.10059302,0.59857124
10910,18,39,7,309545.0,9762815.0,1235.0,0.375,89.2689,89.84414,87.7825,-0.11184992,0.58423895
10911,19,39,7,309555.0,9762815.0,1235.0,0.75,88.61903,89.67375,87.7825,-0.08586385,0.5408448
10912,20,39,7,309565.0,9762815.0,1235.0,1.0,87.79477,87.99454,87.7825,-0.092706755,0.5174683
10913,21,39,7,309575.0,9762815.0,1235.0,1.0,87.07739,86.841896,80.29833,-0.080677405,0.47834986
10914,22,39,7,309585.0,9762815.0,1235.0,1.0,86.45256,85.94897,80.29833,-0.07074634,0.4173301
10915,23,39,7,309595.0,9762815.0,1235.0,1.0,85.57076,84.82409,85.529335,-0.0597306,0.31793326
10916,24,39,7,309605.0,9762815.0,1235.0,0.625,86.556076,86.38702,85.529335,-0.060506217,0.2592046
10917,25,39,7,309615.0,9762815.0,1235.0,0.125,86.535194,86.479324,86.5582,-0.088454105,0.361489
10938,18,40,7,309545.0,9762825.0,1235.0,0.25,89.304886,90.06884,87.7825,-0.10129094,0.53959703
10939,19,40,7,309555.0,9762825.0,1235.0,0.75,88.99232,89.42118,87.7825,-0.086769745,0.48413247
10940,20,40,7,309565.0,9762825.0,1235.0,1.0,88.72396,89.10137,87.7825,-0.07179078,0.4345187
10941,21,40,7,309575.0,9762825.0,1235.0,1.0,88.01937,87.93828,87.7825,-0.061966915,0.40392923
10942,22,40,7,309585.0,9762825.0,1235.0,1.0,86.44063,85.520905,80.29833,-0.052991953,0.35152698
10943,23,40,7,309595.0,9762825.0,1235.0,1.0,85.70875,84.60038,85.529335,-0.03804919,0.21771282
10944,24,40,7,309605.0,9762825.0,1235.0,0.875,84.894226,85.355125,85.529335,-0.03364858,0.09419928
10945,25,40,7,309615.0,9762825.0,1235.0,0.375,86.59052,86.40226,86.55296,-0.074840374,0.2864366
10966,18,41,7,309545.0,9762835.0,1235.0,0.25,90.081406,91.23914,95.98503,-0.0933838,0.49034354
10967,19,41,7,309555.0,9762835.0,1235.0,0.625,89.35422,90.10452,87.7825,-0.06917136,0.38281715
10968,20,41,7,309565.0,9762835.0,1235.0,0.875,89.37686,90.1919,87.7825,-0.049960975,0.2968387
10969,21,41,7,309575.0,9762835.0,1235.0,1.0,88.654434,89.46527,87.7825,-0.044538416,0.30695254
10970,22,41,7,309585.0,9762835.0,1235.0,1.0,87.39961,86.9745,82.72653,-0.04613304,0.32807538
10971,23,41,7,309595.0,9762835.0,1235.0,1.0,86.0284,84.376976,85.529335,-0.04527903,0.28334072
10972,24,41,7,309605.0,9762835.0,1235.0,1.0,85.023224,84.63352,85.529335,-0.05031121,0.2507828
10973,25,41,7,309615.0,9762835.0,1235.0,0.5,84.78145,84.72263,86.55296,-0.07358074,0.35943192
10994,18,42,7,309545.0,9762845.0,1235.0,0.25,89.571365,91.31178,95.98503,-0.08456693,0.4479943
10995,19,42,7,309555.0,9762845.0,1235.0,0.5,89.64317,90.76472,95.98503,-0.055881098,0.29009187
10996,20,42,7,309565.0,9762845.0,1235.0,0.75,90.23995,90.85521,89.5539,-0.028516639,0.1102619
10997,21,42,7,309575.0,9762845.0,1235.0,1.0,89.36272,90.34785,87.7825,-0.036669604,0.21349669
10998,22,42,7,309585.0,9762845.0,1235.0,1.0,88.08708,88.53376,87.7825,-0.052999515,0.34003767
10999,23,42,7,309595.0,9762845.0,1235.0,0.75,86.96597,86.093414,82.72653,-0.06595033,0.38556182
11000,24,42,7,309605.0,9762845.0,1235.0,0.5,86.492134,86.27771,85.529335,-0.069646314,0.40396363
11001,25,42,7,309615.0,9762845.0,1235.0,0.25,86.15231,86.048134,86.55296,-0.1357907,0.48679414
11022,18,43,7,309545.0,9762855.0,1235.0,0.125,88.21684,90.26954,95.98503,-0.087389104,0.45638943
11023,19,43,7,309555.0,9762855.0,1235.0,0.375,89.55393,91.71975,95.98503,-0.06508354,0.32350177
11024,20,43,7,309565.0,9762855.0,1235.0,0.75,89.19868,90.92296,89.5539,-0.045282144,0.20027423
11025,21,43,7,309575.0,9762855.0,1235.0,1.0,89.26588,90.43715,89.5539,-0.053630203,0.2761617
11026,22,43,7,309585.0,9762855.0,1235.0,0.75,88.51594,89.16573,89.5539,-0.073739715,0.40067044
11027,23,43,7,309595.0,9762855.0,1235.0,0.25,86.72062,87.11883,89.5539,-0.12097263,0.48393747
11051,19,44,7,309555.0,9762865.0,1235.0,0.25,88.42406,90.600876,95.98503,-0.08778792,0.43941388
11052,20,44,7,309565.0,9762865.0,1235.0,0.5,88.76972,91.03576,89.5539,-0.08103894,0.39669687
11053,21,44,7,309575.0,9762865.0,1235.0,0.5,87.49202,89.02124,89.5539,-0.08726384,0.4263237
11054,22,44,7,309585.0,9762865.0,1235.0,0.25,87.567764,88.89557,89.5539,-0.13507655,0.5075651
11079,19,45,7,309555.0,9762875.0,1235.0,0.125,86.73525,89.353485,94.0193,-0.1500501,0.55241436
11080,20,45,7,309565.0,9762875.0,1235.0,0.125,87.010345,89.696915,89.5539,-0.14772852,0.53930414
11396,0,7,8,309365.0,9762495.0,1245.0,0.125,76.63681,74.998276,49.774765,-0.16687793,0.57939386
11397,1,7,8,309375.0,9762495.0,1245.0,0.125,73.770256,73.1654,49.774765,-0.09388653,0.43618655
11424,0,8,8,309365.0,9762505.0,1245.0,0.125,76.76666,75.18057,49.774765,-0.17204838,0.60011035
11425,1,8,8,309375.0,9762505.0,1245.0,0.125,75.287544,73.89887,49.774765,-0.114260145,0.482362
11453,1,9,8,309375.0,9762515.0,1245.0,0.125,76.606804,75.458885,49.774765,-0.12940887,0.5571696
11454,2,9,8,309385.0,9762515.0,1245.0,0.125,75.93224,74.86249,49.774765,-0.11292122,0.5071138
11481,1,10,8,309375.0,9762525.0,1245.0,0.25,77.895454,76.98885,49.774765,-0.14457186,0.62311107
11482,2,10,8,309385.0,9762525.0,1245.0,0.25,77.598625,76.87133,49.774765,-0.13146608,0.59147185
11509,1,11,8,309375.0,9762535.0,1245.0,0.25,78.92697,78.33413,49.774765,-0.15666339,0.66904056
11510,2,11,8,309385.0,9762535.0,1245.0,0.375,78.79862,78.443275,49.774765,-0.14491284,0.6442262
11511,3,11,8,309395.0,9762535.0,1245.0,0.125,78.92689,78.85002,49.774765,-0.13590686,0.62952346
11537,1,12,8,309375.0,9762545.0,1245.0,0.125,79.71708,79.46879,49.774765,-0.16523434,0.69694924
11538,2,12,8,309385.0,9762545.0,1245.0,0.375,79.67598,79.70273,49.774765,-0.15351413,0.6725651
11539,3,12,8,309395.0,9762545.0,1245.0,0.25,79.77617,80.10088,49.774765,-0.1429869,0.6521511
11566,2,13,8,309385.0,9762555.0,1245.0,0.25,80.33392,80.68251,84.69,-0.15829131,0.68355966
11567,3,13,8,309395.0,9762555.0,1245.0,0.25,80.43078,81.06763,84.69,-0.1457121,0.6550746
11594,2,14,8,309385.0,9762565.0,1245.0,0.25,80.83716,81.40813,84.69,-0.16064063,0.6835648
11595,3,14,8,309395.0,9762565.0,1245.0,0.25,80.95253,81.778625,84.69,-0.14560221,0.6442616
11622,2,15,8,309385.0,9762575.0,1245.0,0.125,79.988434,81.51429,84.69,-0.20507905,0.7087598
11623,3,15,8,309395.0,9762575.0,1245.0,0.25,80.80325,82.01538,84.69,-0.15273036,0.63281363
11624,4,15,8,309405.0,9762575.0,1245.0,0.125,81.53753,82.588776,84.69,-0.12627067,0.5684842
11651,3,16,8,309395.0,9762585.0,1245.0,0.25,80.567566,82.33764,84.69,-0.18463635,0.6421296
11652,4,16,8,309405.0,9762585.0,1245.0,0.25,80.92943,82.72546,84.69,-0.15858324,0.56191885
11679,3,17,8,309395.0,9762595.0,1245.0,0.25,80.71081,82.49703,84.69,-0.19144869,0.6523299
11680,4,17,8,309405.0,9762595.0,1245.0,0.25,83.06719,83.23556,84.69,-0.11796473,0.54416317
11707,3,18,8,309395.0,9762605.0,1245.0,0.25,83.16397,83.24908,84.69,-0.14430203,0.6401691
11708,4,18,8,309405.0,9762605.0,1245.0,0.375,83.25619,83.35818,84.69,-0.12827343,0.58318233
11709,5,18,8,309415.0,9762605.0,1245.0,0.25,83.31853,83.44065,84.69,-0.11431201,0.5328221
11710,6,18,8,309425.0,9762605.0,1245.0,0.25,83.51574,83.56623,84.69,-0.113586836,0.5168773
11711,7,18,8,309435.0,9762605.0,1245.0,0.25,83.25587,83.50272,84.69,-0.11258314,0.53650343
11712,8,18,8,309445.0,9762605.0,1245.0,0.25,82.952576,83.41346,84.69,-0.117259875,0.5727857
11713,9,18,8,309455.0,9762605.0,1245.0,0.25,82.80481,83.28892,84.69,-0.1259595,0.6063697
11714,10,18,8,309465.0,9762605.0,1245.0,0.25,82.94993,83.43452,84.69,-0.12833223,0.62508714
11715,11,18,8,309475.0,9762605.0,1245.0,0.25,82.97767,83.67565,62.493332,-0.13375272,0.63916427
11716,12,18,8,309485.0,9762605.0,1245.0,0.25,83.3164,84.12905,62.493332,-0.13593417,0.6456129
11717,13,18,8,309495.0,9762605.0,1245.0,0.25,83.81131,84.80466,91.378,-0.1369824,0.64595056
11718,14,18,8,309505.0,9762605.0,1245.0,0.25,84.42761,85.69092,91.378,-0.13687247,0.6390492
11719,15,18,8,309515.0,9762605.0,1245.0,0.125,85.43431,86.770584,91.378,-0.12434814,0.6129962
11735,3,19,8,309395.0,9762615.0,1245.0,0.125,85.79974,84.297585,84.69,-0.20816839,0.71252984
11736,4,19,8,309405.0,9762615.0,1245.0,0.5,85.65593,84.187325,84.69,-0.19037226,0.6654754
11737,5,19,8,309415.0,9762615.0,1245.0,0.75,83.529526,83.705475,84.69,-0.13795751,0.603161
11738,6,19,8,309425.0,9762615.0,1245.0,0.625,83.648834,83.69547,84.69,-0.13024251,0.5876551
11739,7,19,8,309435.0,9762615.0,1245.0,0.5,83.46398,83.66902,84.69,-0.1272601,0.5942175
11740,8,19,8,309445.0,9762615.0,1245.0,0.5,83.231865,83.624084,84.69,-0.12859188,0.613169
11741,9,19,8,309455.0,9762615.0,1245.0,0.5,82.98055,83.53471,84.69,-0.13217951,0.6332418
11742,10,19,8,309465.0,9762615.0,1245.0,0.5,83.02602,83.5585,84.69,-0.13897961,0.6497333
11743,11,19,8,309475.0,9762615.0,1245.0,0.5,83.152596,83.83817,62.493332,-0.13844723,0.6526299
11744,12,19,8,309485.0,9762615.0,1245.0,0.5,83.43405,84.27002,92.39,-0.1354121,0.6470139
11745,13,19,8,309495.0,9762615.0,1245.0,0.5,83.9184,85.02355,92.39,-0.1314917,0.63349444
11746,14,19,8,309505.0,9762615.0,1245.0,0.5,84.613045,86.0973,91.378,-0.1259195,0.6092705
11747,15,19,8,309515.0,9762615.0,1245.0,0.375,85.839714,87.6438,91.378,-0.111708984,0.56736535
11748,16,19,8,309525.0,9762615.0,1245.0,0.25,86.79441,88.720055,91.378,-0.101189524,0.51918465
11749,17,19,8,309535.0,9762615.0,1245.0,0.125,87.08824,88.76622,91.378,-0.094930306,0.48441136
11764,4,20,8,309405.0,9762625.0,1245.0,0.5,83.65079,83.99347,84.69,-0.16261426,0.6814586
11765,5,20,8,309415.0,9762625.0,1245.0,1.0,83.632,83.97034,84.69,-0.15163001,0.65601456
11766,6,20,8,309425.0,9762625.0,1245.0,0.875,83.8242,83.98964,84.69,-0.14446181,0.6421726
11767,7,20,8,309435.0,9762625.0,1245.0,0.75,83.69544,83.98778,84.69,-0.13964096,0.63961303
11768,8,20,8,309445.0,9762625.0,1245.0,0.75,83.50777,83.95557,84.69,-0.13776588,0.6448687
11769,9,20,8,309455.0,9762625.0,1245.0,0.75,83.263275,83.84589,84.69,-0.13785365,0.65239763
11770,10,20,8,309465.0,9762625.0,1245.0,0.75,82.96683,83.6198,84.69,-0.13916183,0.6589164
11771,11,20,8,309475.0,9762625.0,1245.0,0.75,83.12522,83.74262,51.10787,-0.1408684,0.65783453
11772,12,20,8,309485.0,9762625.0,1245.0,0.75,84.73532,84.79123,92.39,-0.11128185,0.62302923
11773,13,20,8,309495.0,9762625.0,1245.0,0.75,85.37527,86.07614,92.39,-0.12619631,0.61576253
11774,14,20,8,309505.0,9762625.0,1245.0,0.75,85.89732,86.94997,92.39,-0.11373721,0.5725113
11775,15,20,8,309515.0,9762625.0,1245.0,0.75,85.95153,88.03435,92.39,-0.0950172,0.50660604
11776,16,20,8,309525.0,9762625.0,1245.0,0.75,87.36882,89.63574,91.378,-0.07791641,0.41670638
11777,17,20,8,309535.0,9762625.0,1245.0,0.5,88.04642,89.866196,91.378,-0.066495195,0.3384989
11778,18,20,8,309545.0,9762625.0,1245.0,0.25,88.31044,89.83662,91.378,-0.07047703,0.3553777
11779,19,20,8,309555.0,9762625.0,1245.0,0.125,88.59631,89.34309,91.378,-0.089327894,0.44761756
11792,4,21,8,309405.0,9762635.0,1245.0,0.375,83.764755,84.35915,84.69,-0.17188142,0.7124994
11793,5,21,8,309415.0,9762635.0,1245.0,0.875,83.784,84.38481,84.69,-0.16194554,0.69162184
11794,6,21,8,309425.0,9762635.0,1245.0,1.0,84.0491,84.45895,84.69,-0.15454602,0.67691636
11795,7,21,8,309435.0,9762635.0,1245.0,1.0,83.97298,84.49046,84.69,-0.1478493,0.6672639
11796,8,21,8,309445.0,9762635.0,1245.0,1.0,83.820244,84.46073,84.69,-0.14297852,0.66196513
11797,9,21,8,309455.0,9762635.0,1245.0,1.0,83.568695,84.29812,84.69,-0.13961133,0.6585597
11798,10,21,8,309465.0,9762635.0,1245.0,1.0,85.55946,85.552,51.10787,-0.14081587,0.65683025
11799,11,21,8,309475.0,9762635.0,1245.0,1.0,85.53052,85.495346,51.10787,-0.13441604,0.6426195
11800,12,21,8,309485.0,9762635.0,1245.0,1.0,84.224495,84.90121,51.10787,-0.10393993,0.60194635
11801,13,21,8,309495.0,9762635.0,1245.0,1.0,84.90228,85.450195,51.10787,-0.11362486,0.58194023
11802,14,21,8,309505.0,9762635.0,1245.0,1.0,85.266266,86.30093,92.39,-0.09867122,0.5296542
11803,15,21,8,309515.0,9762635.0,1245.0,1.0,86.96095,88.29966,92.39,-0.09029812,0.4579953
11804,16,21,8,309525.0,9762635.0,1245.0,1.0,88.41632,90.32748,91.49,-0.06468183,0.3227111
11805,17,21,8,309535.0,9762635.0,1245.0,0.875,90.180336,91.49398,91.49,-0.038987946,0.14318457
11806,18,21,8,309545.0,9762635.0,1245.0,0.625,88.99991,90.57251,91.378,-0.046483222,0.20527612
11807,19,21,8,309555.0,9762635.0,1245.0,0.25,88.17387,89.57317,91.378,-0.07353744,0.384739
11820,4,22,8,309405.0,9762645.0,1245.0,0.125,83.91166,84.8278,84.69,-0.17861177,0.73256767
11821,5,22,8,309415.0,9762645.0,1245.0,0.5,83.984184,84.934875,84.69,-0.16877364,0.7122997
11822,6,22,8,309425.0,9762645.0,1245.0,0.75,84.328896,85.096825,84.69,-0.16043277,0.694471
11823,7,22,8,309435.0,9762645.0,1245.0,0.75,84.31898,85.19315,84.69,-0.1515786,0.67770445
11824,8,22,8,309445.0,9762645.0,1245.0,0.75,84.21345,85.18714,91.99,-0.14366236,0.66283655
11825,9,22,8,309455.0,9762645.0,1245.0,0.75,85.94095,86.170105,91.99,-0.14041172,0.65167296
11826,10,22,8,309465.0,9762645.0,1245.0,0.75,85.60271,85.789825,91.99,-0.13225318,0.6347708
11827,11,22,8,309475.0,9762645.0,1245.0,0.75,85.098404,85.14999,51.10787,-0.123196304,0.61257374
11828,12,22,8,309485.0,9762645.0,1245.0,0.75,84.71181,84.58493,51.10787,-0.111939415,0.5801972
11829,13,22,8,309495.0,9762645.0,1245.0,0.875,83.96581,84.102974,51.10787,-0.09868009,0.535985
11830,14,22,8,309505.0,9762645.0,1245.0,1.0,83.93276,84.48205,51.10787,-0.08280715,0.48056918
11831,15,22,8,309515.0,9762645.0,1245.0,1.0,85.327156,86.59437,92.39,-0.07326103,0.4156828
11832,16,22,8,309525.0,9762645.0,1245.0,1.0,86.98703,89.53739,91.49,-0.0532541,0.3094142
11833,17,22,8,309535.0,9762645.0,1245.0,1.0,88.8971,91.23172,91.49,-0.036966514,0.18053372
11834,18,22,8,309545.0,9762645.0,1245.0,0.875,88.66209,90.95352,91.49,-0.04356215,0.23553866
11835,19,22,8,309555.0,9762645.0,1245.0,0.5,87.22034,89.083565,91.49,-0.07232277,0.39716572
11836,20,22,8,309565.0,9762645.0,1245.0,0.125,86.95521,88.236824,91.378,-0.09630022,0.51203054
11849,5,23,8,309415.0,9762655.0,1245.0,0.25,84.22616,85.58557,91.99,-0.17264268,0.72150147
11850,6,23,8,309425.0,9762655.0,1245.0,0.5,84.665085,85.87257,91.99,-0.1627264,0.6982603
11851,7,23,8,309435.0,9762655.0,1245.0,0.5,84.75166,86.08642,91.99,-0.15124862,0.6727148
11852,8,23,8,309445.0,9762655.0,1245.0,0.5,86.48622,87.07431,91.99,-0.14361647,0.6494478
11853,9,23,8,309455.0,9762655.0,1245.0,0.5,86.264175,86.88209,91.99,-0.13197435,0.6238446
11854,10,23,8,309465.0,9762655.0,1245.0,0.5,85.783165,86.26982,91.99,-0.12081556,0.59933776
11855,11,23,8,309475.0,9762655.0,1245.0,0.5,84.98558,85.14844,51.10787,-0.109564364,0.5712446
11856,12,23,8,309485.0,9762655.0,1245.0,0.5,83.87227,83.607735,51.10787,-0.09693533,0.530484
11857,13,23,8,309495.0,9762655.0,1245.0,0.625,81.10802,81.866455,51.10787,-0.06937439,0.46604487
11858,14,23,8,309505.0,9762655.0,1245.0,0.75,81.75149,81.08432,51.10787,-0.0746287,0.4137147
11859,15,23,8,309515.0,9762655.0,1245.0,0.875,81.95416,82.34703,51.10787,-0.051005352,0.36941907
11860,16,23,8,309525.0,9762655.0,1245.0,1.0,83.80651,86.03244,91.646,-0.044461478,0.3448046
11861,17,23,8,309535.0,9762655.0,1245.0,1.0,86.032166,88.691345,91.49,-0.041811544,0.32835078
11862,18,23,8,309545.0,9762655.0,1245.0,1.0,86.493805,89.06636,91.49,-0.05913347,0.372951
11863,19,23,8,309555.0,9762655.0,1245.0,0.75,86.39475,88.36033,91.49,-0.080339946,0.4620106
11864,20,23,8,309565.0,9762655.0,1245.0,0.25,85.639015,86.99199,91.49,-0.10212991,0.54345065
11877,5,24,8,309415.0,9762665.0,1245.0,0.125,87.81272,88.643265,91.99,-0.17599028,0.7240794
11878,6,24,8,309425.0,9762665.0,1245.0,0.375,87.62593,88.99599,91.99,-0.14565308,0.67998075
11879,7,24,8,309435.0,9762665.0,1245.0,0.5,86.94644,87.843,91.99,-0.15157248,0.6570497
11880,8,24,8,309445.0,9762665.0,1245.0,0.5,86.97719,88.03537,91.99,-0.13554426,0.6156245
11881,9,24,8,309455.0,9762665.0,1245.0,0.5,86.78537,87.91669,91.99,-0.11998504,0.5767608
11882,10,24,8,309465.0,9762665.0,1245.0,0.5,86.21605,87.211716,91.99,-0.1064481,0.54639477
11883,11,24,8,309475.0,9762665.0,1245.0,0.5,85.15097,85.64147,91.99,-0.0946881,0.51911795
11884,12,24,8,309485.0,9762665.0,1245.0,0.5,84.350914,83.49612,51.10787,-0.071637556,0.47158557
11885,13,24,8,309495.0,9762665.0,1245.0,0.5,82.273445,80.34186,51.10787,-0.074010625,0.39700198
11886,14,24,8,309505.0,9762665.0,1245.0,0.5,78.481834,76.048676,51.10787,-0.053688407,0.29434443
11887,15,24,8,309515.0,9762665.0,1245.0,0.625,78.574265,76.25463,51.10787,-0.047150802,0.2839008
11888,16,24,8,309525.0,9762665.0,1245.0,0.875,81.35587,81.24135,51.10787,-0.053889345,0.35320982
11889,17,24,8,309535.0,9762665.0,1245.0,1.0,83.70248,84.92889,91.646,-0.066351496,0.41256237
11890,18,24,8,309545.0,9762665.0,1245.0,1.0,84.56462,86.257576,91.646,-0.07285207,0.4620568
11891,19,24,8,309555.0,9762665.0,1245.0,0.75,85.03872,86.48865,91.49,-0.08989792,0.5200806
11892,20,24,8,309565.0,9762665.0,1245.0,0.25,85.07545,86.16281,91.49,-0.10774134,0.5749572
11906,6,25,8,309425.0,9762675.0,1245.0,0.125,89.45183,90.43815,91.99,-0.1651305,0.68283635
11907,7,25,8,309435.0,9762675.0,1245.0,0.25,89.69788,90.81467,91.99,-0.14648597,0.62955064
11908,8,25,8,309445.0,9762675.0,1245.0,0.25,87.589355,89.08314,91.99,-0.12533239,0.5660033
11909,9,25,8,309455.0,9762675.0,1245.0,0.375,87.54126,89.221985,91.99,-0.104920425,0.505385
11910,10,25,8,309465.0,9762675.0,1245.0,0.5,86.98713,88.68955,91.99,-0.08952368,0.46945557
11911,11,25,8,309475.0,9762675.0,1245.0,0.5,86.92474,87.3303,91.99,-0.08813036,0.4627283
11912,12,25,8,309485.0,9762675.0,1245.0,0.375,84.98326,84.17369,51.10787,-0.077143446,0.4331115
11913,13,25,8,309495.0,9762675.0,1245.0,0.25,82.01215,79.91837,51.10787,-0.061010823,0.34695578
11914,14,25,8,309505.0,9762675.0,1245.0,0.375,77.631966,72.02112,51.10787,-0.042362746,0.20740029
11915,15,25,8,309515.0,9762675.0,1245.0,0.5,76.31711,71.494644,51.10787,-0.041332603,0.21631208
11916,16,25,8,309525.0,9762675.0,1245.0,0.75,79.876305,78.97367,51.10787,-0.05736642,0.35644782
11917,17,25,8,309535.0,9762675.0,1245.0,1.0,82.44141,82.497375,51.10787,-0.07439871,0.45234877
11918,18,25,8,309545.0,9762675.0,1245.0,1.0,84.284935,84.5619,51.10787,-0.091173775,0.51385236
11919,19,25,8,309555.0,9762675.0,1245.0,0.875,85.01517,85.09291,91.646,-0.086888224,0.55013525
11920,20,25,8,309565.0,9762675.0,1245.0,0.5,84.19113,84.69762,91.49,-0.11158328,0.593197
11921,21,25,8,309575.0,9762675.0,1245.0,0.125,84.26784,84.531555,91.49,-0.1260759,0.6270822
11937,9,26,8,309455.0,9762685.0,1245.0,0.125,89.710106,90.695244,91.99,-0.0984077,0.4196282
11938,10,26,8,309465.0,9762685.0,1245.0,0.25,89.077614,90.484215,91.99,-0.07787776,0.36932096
11939,11,26,8,309475.0,9762685.0,1245.0,0.25,87.73251,88.97519,91.99,-0.071411125,0.39401972
11940,12,26,8,309485.0,9762685.0,1245.0,0.125,85.94658,85.81289,91.99,-0.06915066,0.41266707
11941,13,26,8,309495.0,9762685.0,1245.0,0.125,83.63251,81.93585,51.10787,-0.062216744,0.37550914
11942,14,26,8,309505.0,9762685.0,1245.0,0.375,81.32222,78.76422,51.10787,-0.05472769,0.30840683
11943,15,26,8,309515.0,9762685.0,1245.0,0.5,79.73445,78.10112,51.10787,-0.04864785,0.31805244
11944,16,26,8,309525.0,9762685.0,1245.0,0.75,80.48348,79.86498,51.10787,-0.07039233,0.41309115
