IJK,IX,IY,IZ,XC,YC,ZC,__in
10972,24,41,7,309605.0,9762835.0,1235.0,1.0
10973,25,41,7,309615.0,9762835.0,1235.0,0.5
10994,18,42,7,309545.0,9762845.0,1235.0,0.25
10995,19,42,7,309555.0,9762845.0,1235.0,0.5
10996,20,42,7,309565.0,9762845.0,1235.0,0.75
10997,21,42,7,309575.0,9762845.0,1235.0,1.0
10998,22,42,7,309585.0,9762845.0,1235.0,1.0
10999,23,42,7,309595.0,9762845.0,1235.0,0.75
11000,24,42,7,309605.0,9762845.0,1235.0,0.5
11001,25,42,7,309615.0,9762845.0,1235.0,0.25
11022,18,43,7,309545.0,9762855.0,1235.0,0.125
11023,19,43,7,309555.0,9762855.0,1235.0,0.375
11024,20,43,7,309565.0,9762855.0,1235.0,0.75
11025,21,43,7,309575.0,9762855.0,1235.0,1.0
11026,22,43,7,309585.0,9762855.0,1235.0,0.75
11027,23,43,7,309595.0,9762855.0,1235.0,0.25
11051,19,44,7,309555.0,9762865.0,1235.0,0.25
11052,20,44,7,309565.0,9762865.0,1235.0,0.5
11053,21,44,7,309575.0,9762865.0,1235.0,0.5
11054,22,44,7,309585.0,9762865.0,1235.0,0.25
11079,19,45,7,309555.0,9762875.0,1235.0,0.125
11080,20,45,7,309565.0,9762875.0,1235.0,0.125
11396,0,7,8,309365.0,9762495.0,1245.0,0.125
11397,1,7,8,309375.0,9762495.0,1245.0,0.125
11424,0,8,8,309365.0,9762505.0,1245.0,0.125
11425,1,8,8,309375.0,9762505.0,1245.0,0.125
11453,1,9,8,309375.0,9762515.0,1245.0,0.125
11454,2,9,8,309385.0,9762515.0,1245.0,0.125
11481,1,10,8,309375.0,9762525.0,1245.0,0.25
11482,2,10,8,309385.0,9762525.0,1245.0,0.25
11509,1,11,8,309375.0,9762535.0,1245.0,0.25
11510,2,11,8,309385.0,9762535.0,1245.0,0.375
11511,3,11,8,309395.0,9762535.0,1245.0,0.125
11537,1,12,8,309375.0,9762545.0,1245.0,0.125
11538,2,12,8,309385.0,9762545.0,1245.0,0.375
11539,3,12,8,309395.0,9762545.0,1245.0,0.25
11566,2,13,8,309385.0,9762555.0,1245.0,0.25
11567,3,13,8,309395.0,9762555.0,1245.0,0.25
11594,2,14,8,309385.0,9762565.0,1245.0,0.25
11595,3,14,8,309395.0,9762565.0,1245.0,0.25
11622,2,15,8,309385.0,9762575.0,1245.0,0.125
11623,3,15,8,309395.0,9762575.0,1245.0,0.25
11624,4,15,8,309405.0,9762575.0,1245.0,0.125
11651,3,16,8,309395.0,9762585.0,1245.0,0.25
11652,4,16,8,309405.0,9762585.0,1245.0,0.25
11679,3,17,8,309395.0,9762595.0,1245.0,0.25
11680,4,17,8,309405.0,9762595.0,1245.0,0.25
11707,3,18,8,309395.0,9762605.0,1245.0,0.25
11708,4,18,8,309405.0,9762605.0,1245.0,0.375
11709,5,18,8,309415.0,9762605.0,1245.0,0.25
11710,6,18,8,309425.0,9762605.0,1245.0,0.25
11711,7,18,8,309435.0,9762605.0,1245.0,0.25
11712,8,18,8,309445.0,9762605.0,1245.0,0.25
11713,9,18,8,309455.0,9762605.0,1245.0,0.25
11714,10,18,8,309465.0,9762605.0,1245.0,0.25
11715,11,18,8,309475.0,9762605.0,1245.0,0.25
11716,12,18,8,309485.0,9762605.0,1245.0,0.25
11717,13,18,8,309495.0,9762605.0,1245.0,0.25
11718,14,18,8,309505.0,9762605.0,1245.0,0.25
11719,15,18,8,309515.0,9762605.0,1245.0,0.125
11735,3,19,8,309395.0,9762615.0,1245.0,0.125
11736,4,19,8,309405.0,9762615.0,1245.0,0.5
11737,5,19,8,309415.0,9762615.0,1245.0,0.75
11738,6,19,8,309425.0,9762615.0,1245.0,0.625
11739,7,19,8,309435.0,9762615.0,1245.0,0.5
11740,8,19,8,309445.0,9762615.0,1245.0,0.5
11741,9,19,8,309455.0,9762615.0,1245.0,0.5
11742,10,19,8,309465.0,9762615.0,1245.0,0.5
11743,11,19,8,309475.0,9762615.0,1245.0,0.5
11744,12,19,8,309485.0,9762615.0,1245.0,0.5
11745,13,19,8,309495.0,9762615.0,1245.0,0.5
11746,14,19,8,309505.0,9762615.0,1245.0,0.5
11747,15,19,8,309515.0,9762615.0,1245.0,0.375
11748,16,19,8,309525.0,9762615.0,1245.0,0.25
11749,17,19,8,309535.0,9762615.0,1245.0,0.125
11764,4,20,8,309405.0,9762625.0,1245.0,0.5
11765,5,20,8,309415.0,9762625.0,1245.0,1.0
11766,6,20,8,309425.0,9762625.0,1245.0,0.875
11767,7,20,8,309435.0,9762625.0,1245.0,0.75
11768,8,20,8,309445.0,9762625.0,1245.0,0.75
11769,9,20,8,309455.0,9762625.0,1245.0,0.75
11770,10,20,8,309465.0,9762625.0,1245.0,0.75
11771,11,20,8,309475.0,9762625.0,1245.0,0.75
11772,12,20,8,309485.0,9762625.0,1245.0,0.75
11773,13,20,8,309495.0,9762625.0,1245.0,0.75
11774,14,20,8,309505.0,9762625.0,1245.0,0.75
11775,15,20,8,309515.0,9762625.0,1245.0,0.75
11776,16,20,8,309525.0,9762625.0,1245.0,0.75
11777,17,20,8,309535.0,9762625.0,1245.0,0.5
11778,18,20,8,309545.0,9762625.0,1245.0,0.25
11779,19,20,8,309555.0,9762625.0,1245.0,0.125
11792,4,21,8,309405.0,9762635.0,1245.0,0.375
11793,5,21,8,309415.0,9762635.0,1245.0,0.875
11794,6,21,8,309425.0,9762635.0,1245.0,1.0
11795,7,21,8,309435.0,9762635.0,1245.0,1.0
11796,8,21,8,309445.0,9762635.0,1245.0,1.0
11797,9,21,8,309455.0,9762635.0,1245.0,1.0
11798,10,21,8,309465.0,9762635.0,1245.0,1.0
11799,11,21,8,309475.0,9762635.0,1245.0,1.0
11800,12,21,8,309485.0,9762635.0,1245.0,1.0
11801,13,21,8,309495.0,9762635.0,1245.0,1.0
11802,14,21,8,309505.0,9762635.0,1245.0,1.0
11803,15,21,8,309515.0,9762635.0,1245.0,1.0
11804,16,21,8,309525.0,9762635.0,1245.0,1.0
11805,17,21,8,309535.0,9762635.0,1245.0,0.875
11806,18,21,8,309545.0,9762635.0,1245.0,0.625
11807,19,21,8,309555.0,9762635.0,1245.0,0.25
11820,4,22,8,309405.0,9762645.0,1245.0,0.125
11821,5,22,8,309415.0,9762645.0,1245.0,0.5
11822,6,22,8,309425.0,9762645.0,1245.0,0.75
11823,7,22,8,309435.0,9762645.0,1245.0,0.75
11824,8,22,8,309445.0,9762645.0,1245.0,0.75
11825,9,22,8,309455.0,9762645.0,1245.0,0.75
11826,10,22,8,309465.0,9762645.0,1245.0,0.75
11827,11,22,8,309475.0,9762645.0,1245.0,0.75
11828,12,22,8,309485.0,9762645.0,1245.0,0.75
11829,13,22,8,309495.0,9762645.0,1245.0,0.875
11830,14,22,8,309505.0,9762645.0,1245.0,1.0
11831,15,22,8,309515.0,9762645.0,1245.0,1.0
11832,16,22,8,309525.0,9762645.0,1245.0,1.0
11833,17,22,8,309535.0,9762645.0,1245.0,1.0
11834,18,22,8,309545.0,9762645.0,1245.0,0.875
11835,19,22,8,309555.0,9762645.0,1245.0,0.5
11836,20,22,8,309565.0,9762645.0,1245.0,0.125
11849,5,23,8,309415.0,9762655.0,1245.0,0.25
11850,6,23,8,309425.0,9762655.0,1245.0,0.5
11851,7,23,8,309435.0,9762655.0,1245.0,0.5
11852,8,23,8,309445.0,9762655.0,1245.0,0.5
11853,9,23,8,309455.0,9762655.0,1245.0,0.5
11854,10,23,8,309465.0,9762655.0,1245.0,0.5
11855,11,23,8,309475.0,9762655.0,1245.0,0.5
11856,12,23,8,309485.0,9762655.0,1245.0,0.5
11857,13,23,8,309495.0,9762655.0,1245.0,0.625
11858,14,23,8,309505.0,9762655.0,1245.0,0.75
11859,15,23,8,309515.0,9762655.0,1245.0,0.875
11860,16,23,8,309525.0,9762655.0,1245.0,1.0
11861,17,23,8,309535.0,9762655.0,1245.0,1.0
11862,18,23,8,309545.0,9762655.0,1245.0,1.0
11863,19,23,8,309555.0,9762655.0,1245.0,0.75
11864,20,23,8,309565.0,9762655.0,1245.0,0.25
11877,5,24,8,309415.0,9762665.0,1245.0,0.125
11878,6,24,8,309425.0,9762665.0,1245.0,0.375
11879,7,24,8,309435.0,9762665.0,1245.0,0.5
11880,8,24,8,309445.0,9762665.0,1245.0,0.5
11881,9,24,8,309455.0,9762665.0,1245.0,0.5
11882,10,24,8,309465.0,9762665.0,1245.0,0.5
11883,11,24,8,309475.0,9762665.0,1245.0,0.5
11884,12,24,8,309485.0,9762665.0,1245.0,0.5
11885,13,24,8,309495.0,9762665.0,1245.0,0.5
11886,14,24,8,309505.0,9762665.0,1245.0,0.5
11887,15,24,8,309515.0,9762665.0,1245.0,0.625
11888,16,24,8,309525.0,9762665.0,1245.0,0.875
11889,17,24,8,309535.0,9762665.0,1245.0,1.0
11890,18,24,8,309545.0,9762665.0,1245.0,1.0
11891,19,24,8,309555.0,9762665.0,1245.0,0.75
11892,20,24,8,309565.0,9762665.0,1245.0,0.25
11906,6,25,8,309425.0,9762675.0,1245.0,0.125
11907,7,25,8,309435.0,9762675.0,1245.0,0.25
11908,8,25,8,309445.0,9762675.0,1245.0,0.25
11909,9,25,8,309455.0,9762675.0,1245.0,0.375
11910,10,25,8,309465.0,9762675.0,1245.0,0.5
11911,11,25,8,309475.0,9762675.0,1245.0,0.5
11912,12,25,8,309485.0,9762675.0,1245.0,0.375
11913,13,25,8,309495.0,9762675.0,1245.0,0.25
11914,14,25,8,309505.0,9762675.0,1245.0,0.375
11915,15,25,8,309515.0,9762675.0,1245.0,0.5
11916,16,25,8,309525.0,9762675.0,1245.0,0.75
11917,17,25,8,309535.0,9762675.0,1245.0,1.0
11918,18,25,8,309545.0,9762675.0,1245.0,1.0
11919,19,25,8,309555.0,9762675.0,1245.0,0.875
11920,20,25,8,309565.0,9762675.0,1245.0,0.5
11921,21,25,8,309575.0,9762675.0,1245.0,0.125
11937,9,26,8,309455.0,9762685.0,1245.0,0.125
11938,10,26,8,309465.0,9762685.0,1245.0,0.25
11939,11,26,8,309475.0,9762685.0,1245.0,0.25
11940,12,26,8,309485.0,9762685.0,1245.0,0.125
11941,13,26,8,309495.0,9762685.0,1245.0,0.125
11942,14,26,8,309505.0,9762685.0,1245.0,0.375
11943,15,26,8,309515.0,9762685.0,1245.0,0.5
11944,16,26,8,309525.0,9762685.0,1245.0,0.75
11945,17,26,8,309535.0,9762685.0,1245.0,1.0
11946,18,26,8,309545.0,9762685.0,1245.0,1.0
11947,19,26,8,309555.0,9762685.0,1245.0,1.0
11948,20,26,8,309565.0,9762685.0,1245.0,0.75
11949,21,26,8,309575.0,9762685.0,1245.0,0.25
11968,12,27,8,309485.0,9762695.0,1245.0,0.125
11969,13,27,8,309495.0,9762695.0,1245.0,0.375
11970,14,27,8,309505.0,9762695.0,1245.0,0.5
11971,15,27,8,309515.0,9762695.0,1245.0,0.5
11972,16,27,8,309525.0,9762695.0,1245.0,0.75
11973,17,27,8,309535.0,9762695.0,1245.0,1.0
11974,18,27,8,309545.0,9762695.0,1245.0,1.0
11975,19,27,8,309555.0,9762695.0,1245.0,1.0
11976,20,27,8,309565.0,9762695.0,1245.0,0.75
11977,21,27,8,309575.0,9762695.0,1245.0,0.375
11978,22,27,8,309585.0,9762695.0,1245.0,0.125
11996,12,28,8,309485.0,9762705.0,1245.0,0.25
11997,13,28,8,309495.0,9762705.0,1245.0,0.5
11998,14,28,8,309505.0,9762705.0,1245.0,0.5
11999,15,28,8,309515.0,9762705.0,1245.0,0.5
12000,16,28,8,309525.0,9762705.0,1245.0,0.75
12001,17,28,8,309535.0,9762705.0,1245.0,1.0
12002,18,28,8,309545.0,9762705.0,1245.0,1.0
12003,19,28,8,309555.0,9762705.0,1245.0,1.0
12004,20,28,8,309565.0,9762705.0,1245.0,0.875
12005,21,28,8,309575.0,9762705.0,1245.0,0.625
12006,22,28,8,309585.0,9762705.0,1245.0,0.25
12024,12,29,8,309485.0,9762715.0,1245.0,0.25
12025,13,29,8,309495.0,9762715.0,1245.0,0.5
12026,14,29,8,309505.0,9762715.0,1245.0,0.5
12027,15,29,8,309515.0,9762715.0,1245.0,0.5
12028,16,29,8,309525.0,9762715.0,1245.0,0.75
12029,17,29,8,309535.0,9762715.0,1245.0,1.0
12030,18,29,8,309545.0,9762715.0,1245.0,1.0
12031,19,29,8,309555.0,9762715.0,1245.0,1.0
12032,20,29,8,309565.0,9762715.0,1245.0,1.0
12033,21,29,8,309575.0,9762715.0,1245.0,0.75
12034,22,29,8,309585.0,9762715.0,1245.0,0.25
12052,12,30,8,309485.0,9762725.0,1245.0,0.125
12053,13,30,8,309495.0,9762725.0,1245.0,0.375
12054,14,30,8,309505.0,9762725.0,1245.0,0.5
12055,15,30,8,309515.0,9762725.0,1245.0,0.5
12056,16,30,8,309525.0,9762725.0,1245.0,0.75
12057,17,30,8,309535.0,9762725.0,1245.0,1.0
12058,18,30,8,309545.0,9762725.0,1245.0,1.0
12059,19,30,8,309555.0,9762725.0,1245.0,1.0
12060,20,30,8,309565.0,9762725.0,1245.0,1.0
12061,21,30,8,309575.0,9762725.0,1245.0,0.75
12062,22,30,8,309585.0,9762725.0,1245.0,0.25
12081,13,31,8,309495.0,9762735.0,1245.0,0.125
12082,14,31,8,309505.0,9762735.0,1245.0,0.375
12083,15,31,8,309515.0,9762735.0,1245.0,0.5
12084,16,31,8,309525.0,9762735.0,1245.0,0.75
12085,17,31,8,309535.0,9762735.0,1245.0,1.0
12086,18,31,8,309545.0,9762735.0,1245.0,1.0
12087,19,31,8,309555.0,9762735.0,1245.0,1.0
12088,20,31,8,309565.0,9762735.0,1245.0,1.0
12089,21,31,8,309575.0,9762735.0,1245.0,0.875
12090,22,31,8,309585.0,9762735.0,1245.0,0.375
12110,14,32,8,309505.0,9762745.0,1245.0,0.25
12111,15,32,8,309515.0,9762745.0,1245.0,0.5
12112,16,32,8,309525.0,9762745.0,1245.0,0.625
12113,17,32,8,309535.0,9762745.0,1245.0,0.875
12114,18,32,8,309545.0,9762745.0,1245.0,1.0
12115,19,32,8,309555.0,9762745.0,1245.0,1.0
12116,20,32,8,309565.0,9762745.0,1245.0,1.0
12117,21,32,8,309575.0,9762745.0,1245.0,1.0
12118,22,32,8,309585.0,9762745.0,1245.0,0.5
12138,14,33,8,309505.0,9762755.0,1245.0,0.125
12139,15,33,8,309515.0,9762755.0,1245.0,0.375
12140,16,33,8,309525.0,9762755.0,1245.0,0.5
12141,17,33,8,309535.0,9762755.0,1245.0,0.75
12142,18,33,8,309545.0,9762755.0,1245.0,1.0
12143,19,33,8,309555.0,9762755.0,1245.0,1.0
12144,20,33,8,309565.0,9762755.0,1245.0,1.0
12145,21,33,8,309575.0,9762755.0,1245.0,1.0
12146,22,33,8,309585.0,9762755.0,1245.0,0.625
12147,23,33,8,309595.0,9762755.0,1245.0,0.125
12167,15,34,8,309515.0,9762765.0,1245.0,0.25
12168,16,34,8,309525.0,9762765.0,1245.0,0.5
12169,17,34,8,309535.0,9762765.0,1245.0,0.75
12170,18,34,8,309545.0,9762765.0,1245.0,1.0
12171,19,34,8,309555.0,9762765.0,1245.0,1.0
12172,20,34,8,309565.0,9762765.0,1245.0,1.0
12173,21,34,8,309575.0,9762765.0,1245.0,1.0
12174,22,34,8,309585.0,9762765.0,1245.0,0.875
12175,23,34,8,309595.0,9762765.0,1245.0,0.375
12195,15,35,8,309515.0,9762775.0,1245.0,0.25
12196,16,35,8,309525.0,9762775.0,1245.0,0.5
12197,17,35,8,309535.0,9762775.0,1245.0,0.75
12198,18,35,8,309545.0,9762775.0,1245.0,1.0
12199,19,35,8,309555.0,9762775.0,1245.0,1.0
12200,20,35,8,309565.0,9762775.0,1245.0,1.0
12201,21,35,8,309575.0,9762775.0,1245.0,1.0
12202,22,35,8,309585.0,9762775.0,1245.0,1.0
12203,23,35,8,309595.0,9762775.0,1245.0,0.5
12223,15,36,8,309515.0,9762785.0,1245.0,0.25
12224,16,36,8,309525.0,9762785.0,1245.0,0.5
12225,17,36,8,309535.0,9762785.0,1245.0,0.75
12226,18,36,8,309545.0,9762785.0,1245.0,1.0
12227,19,36,8,309555.0,9762785.0,1245.0,1.0
12228,20,36,8,309565.0,9762785.0,1245.0,1.0
12229,21,36,8,309575.0,9762785.0,1245.0,1.0
12230,22,36,8,309585.0,9762785.0,1245.0,1.0
12231,23,36,8,309595.0,9762785.0,1245.0,0.5
12251,15,37,8,309515.0,9762795.0,1245.0,0.125
12252,16,37,8,309525.0,9762795.0,1245.0,0.375
12253,17,37,8,309535.0,9762795.0,1245.0,0.75
12254,18,37,8,309545.0,9762795.0,1245.0,1.0
12255,19,37,8,309555.0,9762795.0,1245.0,1.0
12256,20,37,8,309565.0,9762795.0,1245.0,1.0
12257,21,37,8,309575.0,9762795.0,1245.0,1.0
12258,22,37,8,309585.0,9762795.0,1245.0,1.0
12259,23,37,8,309595.0,9762795.0,1245.0,0.625
12260,24,37,8,309605.0,9762795.0,1245.0,0.125
12280,16,38,8,309525.0,9762805.0,1245.0,0.25
12281,17,38,8,309535.0,9762805.0,1245.0,0.75
12282,18,38,8,309545.0,9762805.0,1245.0,1.0
12283,19,38,8,309555.0,9762805.0,1245.0,1.0
12284,20,38,8,309565.0,9762805.0,1245.0,1.0
12285,21,38,8,309575.0,9762805.0,1245.0,1.0
12286,22,38,8,309585.0,9762805.0,1245.0,1.0
12287,23,38,8,309595.0,9762805.0,1245.0,0.75
12288,24,38,8,309605.0,9762805.0,1245.0,0.25
12308,16,39,8,309525.0,9762815.0,1245.0,0.25
12309,17,39,8,309535.0,9762815.0,1245.0,0.625
12310,18,39,8,309545.0,9762815.0,1245.0,0.875
12311,19,39,8,309555.0,9762815.0,1245.0,1.0
12312,20,39,8,309565.0,9762815.0,1245.0,1.0
12313,21,39,8,309575.0,9762815.0,1245.0,1.0
12314,22,39,8,309585.0,9762815.0,1245.0,1.0
12315,23,39,8,309595.0,9762815.0,1245.0,0.875
12316,24,39,8,309605.0,9762815.0,1245.0,0.375
12336,16,40,8,309525.0,9762825.0,1245.0,0.25
12337,17,40,8,309535.0,9762825.0,1245.0,0.5
12338,18,40,8,309545.0,9762825.0,1245.0,0.75
12339,19,40,8,309555.0,9762825.0,1245.0,1.0
12340,20,40,8,309565.0,9762825.0,1245.0,1.0
12341,21,40,8,309575.0,9762825.0,1245.0,1.0
12342,22,40,8,309585.0,9762825.0,1245.0,1.0
12343,23,40,8,309595.0,9762825.0,1245.0,1.0
12344,24,40,8,309605.0,9762825.0,1245.0,0.625
12345,25,40,8,309615.0,9762825.0,1245.0,0.125
12364,16,41,8,309525.0,9762835.0,1245.0,0.125
12365,17,41,8,309535.0,9762835.0,1245.0,0.375
12366,18,41,8,309545.0,9762835.0,1245.0,0.75
12367,19,41,8,309555.0,9762835.0,1245.0,1.0
12368,20,41,8,309565.0,9762835.0,1245.0,1.0
12369,21,41,8,309575.0,9762835.0,1245.0,1.0
12370,22,41,8,309585.0,9762835.0,1245.0,1.0
12371,23,41,8,309595.0,9762835.0,1245.0,1.0
12372,24,41,8,309605.0,9762835.0,1245.0,0.75
12373,25,41,8,309615.0,9762835.0,1245.0,0.25
12393,17,42,8,309535.0,9762845.0,1245.0,0.25
12394,18,42,8,309545.0,9762845.0,1245.0,0.75
12395,19,42,8,309555.0,9762845.0,1245.0,1.0
12396,20,42,8,309565.0,9762845.0,1245.0,1.0
12397,21,42,8,309575.0,9762845.0,1245.0,1.0
12398,22,42,8,309585.0,9762845.0,1245.0,1.0
12399,23,42,8,309595.0,9762845.0,1245.0,0.75
12400,24,42,8,309605.0,9762845.0,1245.0,0.375
12401,25,42,8,309615.0,9762845.0,1245.0,0.125
12421,17,43,8,309535.0,9762855.0,1245.0,0.25
12422,18,43,8,309545.0,9762855.0,1245.0,0.625
12423,19,43,8,309555.0,9762855.0,1245.0,0.875
12424,20,43,8,309565.0,9762855.0,1245.0,1.0
12425,21,43,8,309575.0,9762855.0,1245.0,1.0
12426,22,43,8,309585.0,9762855.0,1245.0,0.75
12427,23,43,8,309595.0,9762855.0,1245.0,0.25
12449,17,44,8,309535.0,9762865.0,1245.0,0.25
12450,18,44,8,309545.0,9762865.0,1245.0,0.5
12451,19,44,8,309555.0,9762865.0,1245.0,0.75
12452,20,44,8,309565.0,9762865.0,1245.0,0.75
12453,21,44,8,309575.0,9762865.0,1245.0,0.5
12454,22,44,8,309585.0,9762865.0,1245.0,0.25
12477,17,45,8,309535.0,9762875.0,1245.0,0.125
12478,18,45,8,309545.0,9762875.0,1245.0,0.25
12479,19,45,8,309555.0,9762875.0,1245.0,0.375
12480,20,45,8,309565.0,9762875.0,1245.0,0.25
13136,4,19,9,309405.0,9762615.0,1255.0,0.125
13137,5,19,9,309415.0,9762615.0,1255.0,0.25
13138,6,19,9,309425.0,9762615.0,1255.0,0.125
13164,4,20,9,309405.0,9762625.0,1255.0,0.25
13165,5,20,9,309415.0,9762625.0,1255.0,0.5
13166,6,20,9,309425.0,9762625.0,1255.0,0.375
13167,7,20,9,309435.0,9762625.0,1255.0,0.25
13168,8,20,9,309445.0,9762625.0,1255.0,0.25
13169,9,20,9,309455.0,9762625.0,1255.0,0.25
13170,10,20,9,309465.0,9762625.0,1255.0,0.25
13171,11,20,9,309475.0,9762625.0,1255.0,0.25
13172,12,20,9,309485.0,9762625.0,1255.0,0.25
13173,13,20,9,309495.0,9762625.0,1255.0,0.25
13174,14,20,9,309505.0,9762625.0,1255.0,0.25
13175,15,20,9,309515.0,9762625.0,1255.0,0.25
13176,16,20,9,309525.0,9762625.0,1255.0,0.25
13177,17,20,9,309535.0,9762625.0,1255.0,0.125
13192,4,21,9,309405.0,9762635.0,1255.0,0.25
13193,5,21,9,309415.0,9762635.0,1255.0,0.625
13194,6,21,9,309425.0,9762635.0,1255.0,0.75
13195,7,21,9,309435.0,9762635.0,1255.0,0.625
13196,8,21,9,309445.0,9762635.0,1255.0,0.5
13197,9,21,9,309455.0,9762635.0,1255.0,0.5
13198,10,21,9,309465.0,9762635.0,1255.0,0.5
13199,11,21,9,309475.0,9762635.0,1255.0,0.625
13200,12,21,9,309485.0,9762635.0,1255.0,0.75
13201,13,21,9,309495.0,9762635.0,1255.0,0.75
13202,14,21,9,309505.0,9762635.0,1255.0,0.75
13203,15,21,9,309515.0,9762635.0,1255.0,0.75
13204,16,21,9,309525.0,9762635.0,1255.0,0.625
13205,17,21,9,309535.0,9762635.0,1255.0,0.375
13206,18,21,9,309545.0,9762635.0,1255.0,0.125
13220,4,22,9,309405.0,9762645.0,1255.0,0.125
13221,5,22,9,309415.0,9762645.0,1255.0,0.625
13222,6,22,9,309425.0,9762645.0,1255.0,1.0
13223,7,22,9,309435.0,9762645.0,1255.0,0.875
13224,8,22,9,309445.0,9762645.0,1255.0,0.75
13225,9,22,9,309455.0,9762645.0,1255.0,0.75
13226,10,22,9,309465.0,9762645.0,1255.0,0.75
13227,11,22,9,309475.0,9762645.0,1255.0,0.875
13228,12,22,9,309485.0,9762645.0,1255.0,1.0
13229,13,22,9,309495.0,9762645.0,1255.0,1.0
13230,14,22,9,309505.0,9762645.0,1255.0,1.0
13231,15,22,9,309515.0,9762645.0,1255.0,1.0
13232,16,22,9,309525.0,9762645.0,1255.0,0.875
13233,17,22,9,309535.0,9762645.0,1255.0,0.625
13234,18,22,9,309545.0,9762645.0,1255.0,0.375
13235,19,22,9,309555.0,9762645.0,1255.0,0.125
13249,5,23,9,309415.0,9762655.0,1255.0,0.5
13250,6,23,9,309425.0,9762655.0,1255.0,1.0
13251,7,23,9,309435.0,9762655.0,1255.0,1.0
13252,8,23,9,309445.0,9762655.0,1255.0,1.0
13253,9,23,9,309455.0,9762655.0,1255.0,1.0
13254,10,23,9,309465.0,9762655.0,1255.0,1.0
13255,11,23,9,309475.0,9762655.0,1255.0,1.0
13256,12,23,9,309485.0,9762655.0,1255.0,1.0
13257,13,23,9,309495.0,9762655.0,1255.0,1.0
13258,14,23,9,309505.0,9762655.0,1255.0,1.0
13259,15,23,9,309515.0,9762655.0,1255.0,1.0
13260,16,23,9,309525.0,9762655.0,1255.0,1.0
13261,17,23,9,309535.0,9762655.0,1255.0,0.875
13262,18,23,9,309545.0,9762655.0,1255.0,0.625
13263,19,23,9,309555.0,9762655.0,1255.0,0.25
13277,5,24,9,309415.0,9762665.0,1255.0,0.375
13278,6,24,9,309425.0,9762665.0,1255.0,0.875
13279,7,24,9,309435.0,9762665.0,1255.0,1.0
13280,8,24,9,309445.0,9762665.0,1255.0,1.0
13281,9,24,9,309455.0,9762665.0,1255.0,1.0
13282,10,24,9,309465.0,9762665.0,1255.0,1.0
13283,11,24,9,309475.0,9762665.0,1255.0,1.0
13284,12,24,9,309485.0,9762665.0,1255.0,1.0
13285,13,24,9,309495.0,9762665.0,1255.0,1.0
13286,14,24,9,309505.0,9762665.0,1255.0,1.0
13287,15,24,9,309515.0,9762665.0,1255.0,1.0
13288,16,24,9,309525.0,9762665.0,1255.0,1.0
13289,17,24,9,309535.0,9762665.0,1255.0,1.0
13290,18,24,9,309545.0,9762665.0,1255.0,0.75
13291,19,24,9,309555.0,9762665.0,1255.0,0.25
13305,5,25,9,309415.0,9762675.0,1255.0,0.125
13306,6,25,9,309425.0,9762675.0,1255.0,0.5
13307,7,25,9,309435.0,9762675.0,1255.0,0.75
13308,8,25,9,309445.0,9762675.0,1255.0,0.75
13309,9,25,9,309455.0,9762675.0,1255.0,0.875
13310,10,25,9,309465.0,9762675.0,1255.0,1.0
13311,11,25,9,309475.0,9762675.0,1255.0,1.0
13312,12,25,9,309485.0,9762675.0,1255.0,0.875
13313,13,25,9,309495.0,9762675.0,1255.0,0.75
13314,14,25,9,309505.0,9762675.0,1255.0,0.875
13315,15,25,9,309515.0,9762675.0,1255.0,1.0
13316,16,25,9,309525.0,9762675.0,1255.0,1.0
13317,17,25,9,309535.0,9762675.0,1255.0,1.0
13318,18,25,9,309545.0,9762675.0,1255.0,0.75
13319,19,25,9,309555.0,9762675.0,1255.0,0.375
13320,20,25,9,309565.0,9762675.0,1255.0,0.125
13334,6,26,9,309425.0,9762685.0,1255.0,0.25
13335,7,26,9,309435.0,9762685.0,1255.0,0.5
13336,8,26,9,309445.0,9762685.0,1255.0,0.5
13337,9,26,9,309455.0,9762685.0,1255.0,0.625
13338,10,26,9,309465.0,9762685.0,1255.0,0.75
13339,11,26,9,309475.0,9762685.0,1255.0,0.75
13340,12,26,9,309485.0,9762685.0,1255.0,0.625
13341,13,26,9,309495.0,9762685.0,1255.0,0.625
13342,14,26,9,309505.0,9762685.0,1255.0,0.875
13343,15,26,9,309515.0,9762685.0,1255.0,1.0
13344,16,26,9,309525.0,9762685.0,1255.0,1.0
13345,17,26,9,309535.0,9762685.0,1255.0,1.0
13346,18,26,9,309545.0,9762685.0,1255.0,0.75
13347,19,26,9,309555.0,9762685.0,1255.0,0.5
13348,20,26,9,309565.0,9762685.0,1255.0,0.25
13362,6,27,9,309425.0,9762695.0,1255.0,0.125
13363,7,27,9,309435.0,9762695.0,1255.0,0.375
13364,8,27,9,309445.0,9762695.0,1255.0,0.5
13365,9,27,9,309455.0,9762695.0,1255.0,0.5
13366,10,27,9,309465.0,9762695.0,1255.0,0.5
13367,11,27,9,309475.0,9762695.0,1255.0,0.5
13368,12,27,9,309485.0,9762695.0,1255.0,0.625
13369,13,27,9,309495.0,9762695.0,1255.0,0.875
13370,14,27,9,309505.0,9762695.0,1255.0,1.0
13371,15,27,9,309515.0,9762695.0,1255.0,1.0
13372,16,27,9,309525.0,9762695.0,1255.0,1.0
13373,17,27,9,309535.0,9762695.0,1255.0,1.0
13374,18,27,9,309545.0,9762695.0,1255.0,0.875
