IJK,IX,IY,IZ,XC,YC,ZC,__in,caco3_OK,caco3_ID2,caco3_NN,caco3_Lagrange,caco3_KVar
11051,19,44,7,309555.0,9762865.0,1235.0,0.25,85.513145,90.600876,95.98503,-92.75876,248.02054
11052,20,44,7,309565.0,9762865.0,1235.0,0.5,85.569046,91.03576,89.5539,-92.00012,246.4495
11053,21,44,7,309575.0,9762865.0,1235.0,0.5,85.40456,89.02124,89.5539,-101.07926,256.07663
11054,22,44,7,309585.0,9762865.0,1235.0,0.25,85.97987,88.89557,89.5539,-137.83334,293.45078
11079,19,45,7,309555.0,9762875.0,1235.0,0.125,83.81322,89.353485,94.0193,-125.68843,281.43472
11080,20,45,7,309565.0,9762875.0,1235.0,0.125,83.81735,89.696915,89.5539,-125.630875,281.31946
11396,0,7,8,309365.0,9762495.0,1245.0,0.125,80.79434,74.998276,49.774765,-137.91518,293.61575
11397,1,7,8,309375.0,9762495.0,1245.0,0.125,79.39187,73.1654,49.774765,-95.3202,250.15988
11424,0,8,8,309365.0,9762505.0,1245.0,0.125,80.80062,75.18057,49.774765,-137.96483,293.71524
11425,1,8,8,309375.0,9762505.0,1245.0,0.125,80.95429,73.89887,49.774765,-103.048645,258.3851
11453,1,9,8,309375.0,9762515.0,1245.0,0.125,81.04648,75.458885,49.774765,-103.44288,259.18356
11454,2,9,8,309385.0,9762515.0,1245.0,0.125,81.01318,74.86249,49.774765,-103.29879,258.89343
11481,1,10,8,309375.0,9762525.0,1245.0,0.25,81.061966,76.98885,49.774765,-103.513916,259.3259
11482,2,10,8,309385.0,9762525.0,1245.0,0.25,81.06003,76.87133,49.774765,-103.50439,259.30682
11509,1,11,8,309375.0,9762535.0,1245.0,0.25,81.06347,78.33413,49.774765,-103.52132,259.3407
11510,2,11,8,309385.0,9762535.0,1245.0,0.375,81.06336,78.443275,49.774765,-103.52076,259.33957
11511,3,11,8,309395.0,9762535.0,1245.0,0.125,81.06337,78.85002,49.774765,-103.5208,259.33966
11537,1,12,8,309375.0,9762545.0,1245.0,0.125,81.063576,79.46879,49.774765,-103.52193,259.3419
11538,2,12,8,309385.0,9762545.0,1245.0,0.375,81.063576,79.70273,49.774765,-103.52189,259.34186
11539,3,12,8,309395.0,9762545.0,1245.0,0.25,81.063576,80.10088,49.774765,-103.52187,259.34183
11566,2,13,8,309385.0,9762555.0,1245.0,0.25,81.063576,80.68251,84.69,-103.521935,259.34192
11567,3,13,8,309395.0,9762555.0,1245.0,0.25,81.06359,81.06763,84.69,-103.52174,259.34155
11594,2,14,8,309385.0,9762565.0,1245.0,0.25,81.0636,81.40813,84.69,-103.52179,259.34164
11595,3,14,8,309395.0,9762565.0,1245.0,0.25,81.06363,81.778625,84.69,-103.52052,259.3391
11622,2,15,8,309385.0,9762575.0,1245.0,0.125,79.267426,81.51429,84.69,-138.0234,293.84262
11623,3,15,8,309395.0,9762575.0,1245.0,0.25,79.96285,82.01538,84.69,-117.12476,272.93808
11624,4,15,8,309405.0,9762575.0,1245.0,0.125,81.064835,82.588776,84.69,-103.48121,259.2604
11651,3,16,8,309395.0,9762585.0,1245.0,0.25,79.26801,82.33764,84.69,-138.00723,293.8103
11652,4,16,8,309405.0,9762585.0,1245.0,0.25,79.27269,82.72546,84.69,-137.88165,293.55865
11679,3,17,8,309395.0,9762595.0,1245.0,0.25,79.26799,82.49703,84.69,-138.00777,293.81134
11680,4,17,8,309405.0,9762595.0,1245.0,0.25,82.44838,83.23556,84.69,-103.63267,259.34882
11707,3,18,8,309395.0,9762605.0,1245.0,0.25,82.44647,83.24908,84.69,-103.73061,259.54523
11708,4,18,8,309405.0,9762605.0,1245.0,0.375,82.44707,83.35818,84.69,-103.69923,259.4824
11709,5,18,8,309415.0,9762605.0,1245.0,0.25,82.44899,83.44065,84.69,-103.603615,259.29028
11710,6,18,8,309425.0,9762605.0,1245.0,0.25,83.21527,83.56623,84.69,-103.559555,259.20142
11711,7,18,8,309435.0,9762605.0,1245.0,0.25,83.21395,83.50272,84.69,-103.657166,259.398
11712,8,18,8,309445.0,9762605.0,1245.0,0.25,83.21322,83.41346,84.69,-103.72048,259.52493
11713,9,18,8,309455.0,9762605.0,1245.0,0.25,83.380646,83.28892,84.69,-99.86705,255.68518
11714,10,18,8,309465.0,9762605.0,1245.0,0.25,83.77385,83.43452,84.69,-96.29582,252.1156
11715,11,18,8,309475.0,9762605.0,1245.0,0.25,83.16228,83.67565,62.493332,-103.51629,259.33624
11716,12,18,8,309485.0,9762605.0,1245.0,0.25,83.162285,84.12905,62.493332,-103.51634,259.33633
11717,13,18,8,309495.0,9762605.0,1245.0,0.25,83.16231,84.80466,91.378,-103.51635,259.33633
11718,14,18,8,309505.0,9762605.0,1245.0,0.25,83.16232,85.69092,91.378,-103.516075,259.3358
11719,15,18,8,309515.0,9762605.0,1245.0,0.125,84.2197,86.770584,91.378,-99.861084,255.67897
11735,3,19,8,309395.0,9762615.0,1245.0,0.125,85.671776,84.297585,84.69,-138.41393,294.23227
11736,4,19,8,309405.0,9762615.0,1245.0,0.5,85.6717,84.187325,84.69,-138.407,294.2184
11737,5,19,8,309415.0,9762615.0,1245.0,0.75,82.72965,83.705475,84.69,-100.05601,255.85857
11738,6,19,8,309425.0,9762615.0,1245.0,0.625,83.21334,83.69547,84.69,-103.71337,259.51068
11739,7,19,8,309435.0,9762615.0,1245.0,0.5,83.213196,83.66902,84.69,-103.72401,259.53198
11740,8,19,8,309445.0,9762615.0,1245.0,0.5,83.21312,83.624084,84.69,-103.73293,259.54984
11741,9,19,8,309455.0,9762615.0,1245.0,0.5,83.213104,83.53471,84.69,-103.735565,259.5551
11742,10,19,8,309465.0,9762615.0,1245.0,0.5,83.21112,83.5585,84.69,-103.51623,259.3362
11743,11,19,8,309475.0,9762615.0,1245.0,0.5,83.21111,83.83817,62.493332,-103.51628,259.3363
11744,12,19,8,309485.0,9762615.0,1245.0,0.5,83.16229,84.27002,92.39,-103.51638,259.33643
11745,13,19,8,309495.0,9762615.0,1245.0,0.5,83.16231,85.02355,92.39,-103.51621,259.33606
11746,14,19,8,309505.0,9762615.0,1245.0,0.5,83.16247,86.0973,91.378,-103.51437,259.3324
11747,15,19,8,309515.0,9762615.0,1245.0,0.375,84.088844,87.6438,91.378,-103.49292,259.2954
11748,16,19,8,309525.0,9762615.0,1245.0,0.25,84.09465,88.720055,91.378,-103.41447,259.13824
11749,17,19,8,309535.0,9762615.0,1245.0,0.125,83.87045,88.76622,91.378,-103.279396,258.8607
11764,4,20,8,309405.0,9762625.0,1245.0,0.5,82.72938,83.99347,84.69,-100.072754,255.89206
11765,5,20,8,309415.0,9762625.0,1245.0,1.0,82.72939,83.97034,84.69,-100.07181,255.89017
11766,6,20,8,309425.0,9762625.0,1245.0,0.875,83.21312,83.98964,84.69,-103.73399,259.55197
11767,7,20,8,309435.0,9762625.0,1245.0,0.75,83.213104,83.98778,84.69,-103.73482,259.5536
11768,8,20,8,309445.0,9762625.0,1245.0,0.75,83.21309,83.95557,84.69,-103.73566,259.5553
11769,9,20,8,309455.0,9762625.0,1245.0,0.75,83.21309,83.84589,84.69,-103.735985,259.55594
11770,10,20,8,309465.0,9762625.0,1245.0,0.75,83.21309,83.6198,84.69,-103.73605,259.5561
11771,11,20,8,309475.0,9762625.0,1245.0,0.75,83.21112,83.74262,51.10787,-103.51628,259.33633
11772,12,20,8,309485.0,9762625.0,1245.0,0.75,84.47769,84.79123,92.39,-96.02559,251.84555
11773,13,20,8,309495.0,9762625.0,1245.0,0.75,85.363754,86.07614,92.39,-103.729675,259.54907
11774,14,20,8,309505.0,9762625.0,1245.0,0.75,85.368774,86.94997,92.39,-103.72217,259.53412
11775,15,20,8,309515.0,9762625.0,1245.0,0.75,84.09497,88.03435,92.39,-103.41024,259.12976
11776,16,20,8,309525.0,9762625.0,1245.0,0.75,84.15587,89.63574,91.378,-102.58921,257.46332
11777,17,20,8,309535.0,9762625.0,1245.0,0.5,84.09257,89.866196,91.378,-100.06009,252.06169
11778,18,20,8,309545.0,9762625.0,1245.0,0.25,84.036446,89.83662,91.378,-100.84922,253.78726
11779,19,20,8,309555.0,9762625.0,1245.0,0.125,85.767586,89.34309,91.378,-99.408264,254.76318
11792,4,21,8,309405.0,9762635.0,1245.0,0.375,82.72937,84.35915,84.69,-100.07341,255.89337
11793,5,21,8,309415.0,9762635.0,1245.0,0.875,82.72937,84.38481,84.69,-100.07335,255.89325
11794,6,21,8,309425.0,9762635.0,1245.0,1.0,83.21309,84.45895,84.69,-103.73591,259.5558
11795,7,21,8,309435.0,9762635.0,1245.0,1.0,83.2131,84.49046,84.69,-103.73596,259.55588
11796,8,21,8,309445.0,9762635.0,1245.0,1.0,83.2131,84.46073,84.69,-103.73602,259.55603
11797,9,21,8,309455.0,9762635.0,1245.0,1.0,83.21309,84.29812,84.69,-103.73605,259.5561
11798,10,21,8,309465.0,9762635.0,1245.0,1.0,85.52623,85.552,51.10787,-103.95703,259.77707
11799,11,21,8,309475.0,9762635.0,1245.0,1.0,85.75852,85.495346,51.10787,-103.73602,259.556
11800,12,21,8,309485.0,9762635.0,1245.0,1.0,84.84428,84.90121,51.10787,-96.20953,252.0292
11801,13,21,8,309495.0,9762635.0,1245.0,1.0,85.41708,85.450195,51.10787,-103.72798,259.54584
11802,14,21,8,309505.0,9762635.0,1245.0,1.0,85.364365,86.30093,92.39,-103.71164,259.513
11803,15,21,8,309515.0,9762635.0,1245.0,1.0,86.64462,88.29966,92.39,-103.468994,259.0258
11804,16,21,8,309525.0,9762635.0,1245.0,1.0,86.82695,90.32748,91.49,-99.902985,251.47144
11805,17,21,8,309535.0,9762635.0,1245.0,0.875,88.27581,91.49398,91.49,-70.369705,160.4439
11806,18,21,8,309545.0,9762635.0,1245.0,0.625,84.765495,90.57251,91.378,-82.44966,210.8732
11807,19,21,8,309555.0,9762635.0,1245.0,0.25,84.294815,89.57317,91.378,-96.439766,250.71556
11820,4,22,8,309405.0,9762645.0,1245.0,0.125,82.72936,84.8278,84.69,-100.07347,255.89351
11821,5,22,8,309415.0,9762645.0,1245.0,0.5,82.72936,84.934875,84.69,-100.07347,255.89351
11822,6,22,8,309425.0,9762645.0,1245.0,0.75,83.21308,85.096825,84.69,-103.73605,259.5561
11823,7,22,8,309435.0,9762645.0,1245.0,0.75,83.21309,85.19315,84.69,-103.73605,259.5561
11824,8,22,8,309445.0,9762645.0,1245.0,0.75,83.21309,85.18714,91.99,-103.73604,259.55606
11825,9,22,8,309455.0,9762645.0,1245.0,0.75,85.52624,86.170105,91.99,-103.95698,259.77695
11826,10,22,8,309465.0,9762645.0,1245.0,0.75,85.52624,85.789825,91.99,-103.956924,259.77686
11827,11,22,8,309475.0,9762645.0,1245.0,0.75,85.52618,85.14999,51.10787,-103.956535,259.77606
11828,12,22,8,309485.0,9762645.0,1245.0,0.75,85.75801,84.58493,51.10787,-103.73273,259.5494
11829,13,22,8,309495.0,9762645.0,1245.0,0.875,85.41473,84.102974,51.10787,-103.714165,259.51822
11830,14,22,8,309505.0,9762645.0,1245.0,1.0,85.35828,84.48205,51.10787,-103.680244,259.45016
11831,15,22,8,309515.0,9762645.0,1245.0,1.0,86.63722,86.59437,92.39,-103.45628,259.0007
11832,16,22,8,309525.0,9762645.0,1245.0,1.0,86.78836,89.53739,91.49,-100.512985,252.81952
11833,17,22,8,309535.0,9762645.0,1245.0,1.0,87.66126,91.23172,91.49,-83.09188,205.20659
11834,18,22,8,309545.0,9762645.0,1245.0,0.875,84.6192,90.95352,91.49,-88.05579,227.51176
11835,19,22,8,309555.0,9762645.0,1245.0,0.5,83.52962,89.083565,91.49,-98.69438,253.29616
11836,20,22,8,309565.0,9762645.0,1245.0,0.125,84.199585,88.236824,91.378,-97.8302,253.56833
11849,5,23,8,309415.0,9762655.0,1245.0,0.25,82.72936,85.58557,91.99,-100.07348,255.89352
11850,6,23,8,309425.0,9762655.0,1245.0,0.5,83.21309,85.87257,91.99,-103.73605,259.55606
11851,7,23,8,309435.0,9762655.0,1245.0,0.5,83.2131,86.08642,91.99,-103.73596,259.5559
11852,8,23,8,309445.0,9762655.0,1245.0,0.5,85.52626,87.07431,91.99,-103.95664,259.77628
11853,9,23,8,309455.0,9762655.0,1245.0,0.5,85.52629,86.88209,91.99,-103.956116,259.77524
11854,10,23,8,309465.0,9762655.0,1245.0,0.5,85.52628,86.26982,91.99,-103.955734,259.77444
11855,11,23,8,309475.0,9762655.0,1245.0,0.5,85.52598,85.14844,51.10787,-103.95402,259.77103
11856,12,23,8,309485.0,9762655.0,1245.0,0.5,85.52281,83.607735,51.10787,-103.933525,259.73
11857,13,23,8,309495.0,9762655.0,1245.0,0.625,83.151306,81.866455,51.10787,-96.067726,251.7399
11858,14,23,8,309505.0,9762655.0,1245.0,0.75,84.850685,81.08432,51.10787,-99.58248,254.90836
11859,15,23,8,309515.0,9762655.0,1245.0,0.875,84.48378,82.34703,51.10787,-95.93183,251.23592
11860,16,23,8,309525.0,9762655.0,1245.0,1.0,85.04731,86.03244,91.646,-95.744125,250.86353
11861,17,23,8,309535.0,9762655.0,1245.0,1.0,85.07146,88.691345,91.49,-89.610985,243.61044
11862,18,23,8,309545.0,9762655.0,1245.0,1.0,83.76807,89.06636,91.49,-98.54688,252.9955
11863,19,23,8,309555.0,9762655.0,1245.0,0.75,83.68705,88.36033,91.49,-99.609566,255.17387
11864,20,23,8,309565.0,9762655.0,1245.0,0.25,83.44356,86.99199,91.49,-99.84111,255.63344
11877,5,24,8,309415.0,9762665.0,1245.0,0.125,87.09111,88.643265,91.99,-103.956985,259.77704
11878,6,24,8,309425.0,9762665.0,1245.0,0.375,87.0732,88.99599,91.99,-96.40502,252.22495
11879,7,24,8,309435.0,9762665.0,1245.0,0.5,85.52629,87.843,91.99,-103.95614,259.77527
11880,8,24,8,309445.0,9762665.0,1245.0,0.5,85.52652,88.03537,91.99,-103.952484,259.76794
11881,9,24,8,309455.0,9762665.0,1245.0,0.5,85.52702,87.91669,91.99,-103.94426,259.7515
11882,10,24,8,309465.0,9762665.0,1245.0,0.5,85.527214,87.211716,91.99,-103.94002,259.743
11883,11,24,8,309475.0,9762665.0,1245.0,0.5,85.526024,85.64147,91.99,-103.940865,259.74472
11884,12,24,8,309485.0,9762665.0,1245.0,0.5,87.45502,83.49612,51.10787,-96.542656,252.27461
11885,13,24,8,309495.0,9762665.0,1245.0,0.5,88.07179,80.34186,51.10787,-102.95115,257.73175
11886,14,24,8,309505.0,9762665.0,1245.0,0.5,83.39305,76.048676,51.10787,-94.7269,243.93297
11887,15,24,8,309515.0,9762665.0,1245.0,0.625,83.70764,76.25463,51.10787,-95.13582,244.86775
11888,16,24,8,309525.0,9762665.0,1245.0,0.875,84.73024,81.24135,51.10787,-99.21562,254.1579
11889,17,24,8,309535.0,9762665.0,1245.0,1.0,84.89234,84.92889,91.646,-99.87526,255.5022
11890,18,24,8,309545.0,9762665.0,1245.0,1.0,83.66927,86.257576,91.646,-99.760475,255.4774
11891,19,24,8,309555.0,9762665.0,1245.0,0.75,83.664536,86.48865,91.49,-99.83272,255.62218
11892,20,24,8,309565.0,9762665.0,1245.0,0.25,83.66254,86.16281,91.49,-99.85839,255.67352
11906,6,25,8,309425.0,9762675.0,1245.0,0.125,89.41745,90.43815,91.99,-104.17831,259.99777
11907,7,25,8,309435.0,9762675.0,1245.0,0.25,89.41758,90.81467,91.99,-104.17319,259.98755
11908,8,25,8,309445.0,9762675.0,1245.0,0.25,85.5287,89.08314,91.99,-103.917114,259.69717
11909,9,25,8,309455.0,9762675.0,1245.0,0.375,85.5356,89.221985,91.99,-103.8055,259.47318
11910,10,25,8,309465.0,9762675.0,1245.0,0.5,85.53959,88.68955,91.99,-103.73955,259.34033
11911,11,25,8,309475.0,9762675.0,1245.0,0.5,88.125626,87.3303,91.99,-100.16501,255.8764
11912,12,25,8,309485.0,9762675.0,1245.0,0.375,88.25033,84.17369,51.10787,-103.78841,259.4391
11913,13,25,8,309495.0,9762675.0,1245.0,0.25,87.91815,79.91837,51.10787,-101.9284,255.58911
11914,14,25,8,309505.0,9762675.0,1245.0,0.375,83.91254,72.02112,51.10787,-86.84523,213.17177
11915,15,25,8,309515.0,9762675.0,1245.0,0.5,80.941124,71.494644,51.10787,-85.30791,215.55162
11916,16,25,8,309525.0,9762675.0,1245.0,0.75,84.48475,78.97367,51.10787,-95.14462,249.36217
11917,17,25,8,309535.0,9762675.0,1245.0,1.0,85.076256,82.497375,51.10787,-96.53599,252.24173
11918,18,25,8,309545.0,9762675.0,1245.0,1.0,85.40557,84.5619,51.10787,-99.855606,255.6623
11919,19,25,8,309555.0,9762675.0,1245.0,0.875,85.15088,85.09291,91.646,-93.085594,248.9028
11920,20,25,8,309565.0,9762675.0,1245.0,0.5,83.662186,84.69762,91.49,-99.86263,255.68202
11921,21,25,8,309575.0,9762675.0,1245.0,0.125,83.662155,84.531555,91.49,-99.86316,255.68309
11937,9,26,8,309455.0,9762685.0,1245.0,0.125,88.16821,90.695244,91.99,-99.08835,253.66188
11938,10,26,8,309465.0,9762685.0,1245.0,0.25,88.199715,90.484215,91.99,-98.26089,251.86928
11939,11,26,8,309475.0,9762685.0,1245.0,0.25,88.14897,88.97519,91.99,-99.56936,254.66296
11940,12,26,8,309485.0,9762685.0,1245.0,0.125,88.26398,85.81289,91.99,-103.77872,259.4199
11941,13,26,8,309495.0,9762685.0,1245.0,0.125,88.15115,81.93585,51.10787,-103.07362,257.98715
11942,14,26,8,309505.0,9762685.0,1245.0,0.375,87.56287,78.76422,51.10787,-99.598434,250.43604
11943,15,26,8,309515.0,9762685.0,1245.0,0.5,85.46264,78.10112,51.10787,-92.92818,244.4909
11944,16,26,8,309525.0,9762685.0,1245.0,0.75,84.68392,79.86498,51.10787,-95.99,251.13322
11945,17,26,8,309535.0,9762685.0,1245.0,1.0,85.26906,82.032455,51.10787,-96.403465,252.16248
11946,18,26,8,309545.0,9762685.0,1245.0,1.0,85.5855,83.5856,51.10787,-96.4594,252.27449
11947,19,26,8,309555.0,9762685.0,1245.0,1.0,85.40624,84.221375,51.10787,-99.86822,255.6875
11948,20,26,8,309565.0,9762685.0,1245.0,0.75,85.40627,84.307144,73.7148,-99.86843,255.68796
11949,21,26,8,309575.0,9762685.0,1245.0,0.25,85.406265,84.22738,89.31467,-99.86849,255.68805
11968,12,27,8,309485.0,9762695.0,1245.0,0.125,88.275246,87.51177,91.99,-103.75674,259.37512
11969,13,27,8,309495.0,9762695.0,1245.0,0.375,88.25695,84.52477,92.03667,-103.81385,259.4901
11970,14,27,8,309505.0,9762695.0,1245.0,0.5,88.22416,82.51463,92.03667,-103.56963,258.99765
11971,15,27,8,309515.0,9762695.0,1245.0,0.5,88.22291,82.08939,92.03667,-103.59441,259.0477
11972,16,27,8,309525.0,9762695.0,1245.0,0.75,85.26587,81.51681,51.10787,-96.36242,252.08018
11973,17,27,8,309535.0,9762695.0,1245.0,1.0,85.276344,82.5595,51.10787,-96.449356,252.25436
11974,18,27,8,309545.0,9762695.0,1245.0,1.0,84.64891,82.185776,51.10787,-99.86657,255.68422
11975,19,27,8,309555.0,9762695.0,1245.0,1.0,85.58593,83.49142,73.7148,-96.46077,252.27727
11976,20,27,8,309565.0,9762695.0,1245.0,0.75,85.40589,83.33821,73.7148,-99.86145,255.67397
11977,21,27,8,309575.0,9762695.0,1245.0,0.375,85.40592,83.20447,73.7148,-99.86141,255.6739
11978,22,27,8,309585.0,9762695.0,1245.0,0.125,85.40612,83.249664,89.31467,-99.86535,255.68178
11996,12,28,8,309485.0,9762705.0,1245.0,0.25,88.27486,88.472755,91.99,-103.83804,259.53842
11997,13,28,8,309495.0,9762705.0,1245.0,0.5,88.27014,86.56421,92.03667,-103.935326,259.73352
11998,14,28,8,309505.0,9762705.0,1245.0,0.5,85.29488,84.12327,92.03667,-103.70863,259.501
11999,15,28,8,309515.0,9762705.0,1245.0,0.5,85.29475,83.51156,92.03667,-103.71048,259.50473
12000,16,28,8,309525.0,9762705.0,1245.0,0.75,85.2959,83.4418,92.03667,-103.72546,259.5347
12001,17,28,8,309535.0,9762705.0,1245.0,1.0,85.428986,83.53637,92.03667,-99.86011,255.67696
12002,18,28,8,309545.0,9762705.0,1245.0,1.0,84.64847,81.84415,73.7148,-99.86119,255.6735
12003,19,28,8,309555.0,9762705.0,1245.0,1.0,84.64564,80.67842,73.7148,-99.829895,255.61086
12004,20,28,8,309565.0,9762705.0,1245.0,0.875,84.92085,80.46276,73.7148,-99.96662,255.68512
12005,21,28,8,309575.0,9762705.0,1245.0,0.625,85.57967,82.04979,73.7148,-96.35168,252.0587
12006,22,28,8,309585.0,9762705.0,1245.0,0.25,85.40411,82.28568,73.7148,-99.82482,255.60068
12024,12,29,8,309485.0,9762715.0,1245.0,0.25,88.670685,89.17145,91.99,-103.706314,259.4967
12025,13,29,8,309495.0,9762715.0,1245.0,0.5,85.7381,87.14166,91.99,-103.73193,259.5476
12026,14,29,8,309505.0,9762715.0,1245.0,0.5,85.73787,86.437294,92.03667,-103.73383,259.55142
12027,15,29,8,309515.0,9762715.0,1245.0,0.5,85.29686,85.750496,92.03667,-103.73326,259.5503
12028,16,29,8,309525.0,9762715.0,1245.0,0.75,85.296974,85.45528,94.264,-103.73294,259.54965
12029,17,29,8,309535.0,9762715.0,1245.0,1.0,85.67356,84.69174,73.7148,-96.243866,252.05803
12030,18,29,8,309545.0,9762715.0,1245.0,1.0,85.42619,83.392,73.7148,-99.815155,255.58696
12031,19,29,8,309555.0,9762715.0,1245.0,1.0,84.61382,79.423225,73.7148,-99.47696,254.90009
12032,20,29,8,309565.0,9762715.0,1245.0,1.0,84.511604,77.827385,73.7148,-98.36551,252.60754
12033,21,29,8,309575.0,9762715.0,1245.0,0.75,84.80617,78.52675,73.7148,-98.620804,252.92534
12034,22,29,8,309585.0,9762715.0,1245.0,0.25,84.900505,79.124176,73.7148,-99.71428,255.17677
12052,12,30,8,309485.0,9762725.0,1245.0,0.125,92.333694,92.35011,91.99,-100.06701,255.88297
12053,13,30,8,309495.0,9762725.0,1245.0,0.375,88.66983,89.589226,91.99,-103.73455,259.5532
12054,14,30,8,309505.0,9762725.0,1245.0,0.5,85.73831,88.21501,94.264,-103.73151,259.5468
12055,15,30,8,309515.0,9762725.0,1245.0,0.5,85.73943,88.40142,94.264,-103.71755,259.5189
12056,16,30,8,309525.0,9762725.0,1245.0,0.75,85.74082,88.303185,94.264,-103.69934,259.48242
12057,17,30,8,309535.0,9762725.0,1245.0,1.0,85.29872,86.455444,93.56267,-103.69665,259.47705
12058,18,30,8,309545.0,9762725.0,1245.0,1.0,85.42031,83.94496,73.7148,-99.69919,255.35439
12059,19,30,8,309555.0,9762725.0,1245.0,1.0,85.28595,81.02579,73.7148,-97.77812,251.37485
12060,20,30,8,309565.0,9762725.0,1245.0,1.0,83.09812,76.19386,73.7148,-82.91156,212.29631
12061,21,30,8,309575.0,9762725.0,1245.0,0.75,83.27365,76.10694,73.7148,-84.886284,218.24542
12062,22,30,8,309585.0,9762725.0,1245.0,0.25,84.79088,78.29157,73.7148,-98.39097,252.44379
12081,13,31,8,309495.0,9762735.0,1245.0,0.125,92.33376,92.85261,94.264,-100.06724,255.88344
12082,14,31,8,309505.0,9762735.0,1245.0,0.375,90.93707,92.4054,94.264,-93.02076,248.8072
12083,15,31,8,309515.0,9762735.0,1245.0,0.5,85.75636,90.586784,94.264,-103.50699,259.0962
12084,16,31,8,309525.0,9762735.0,1245.0,0.75,86.39728,90.83476,94.264,-95.70601,250.97154
12085,17,31,8,309535.0,9762735.0,1245.0,1.0,86.3851,89.74163,93.56267,-95.83939,251.24329
12086,18,31,8,309545.0,9762735.0,1245.0,1.0,86.070206,85.703636,77.2356,-95.75257,251.29803
12087,19,31,8,309555.0,9762735.0,1245.0,1.0,85.75331,81.4988,77.2356,-93.593,246.5144
12088,20,31,8,309565.0,9762735.0,1245.0,1.0,82.16687,78.5524,77.2356,-71.97254,178.31334
12089,21,31,8,309575.0,9762735.0,1245.0,0.875,81.0647,76.03218,73.7148,-77.21214,194.09505
12090,22,31,8,309585.0,9762735.0,1245.0,0.375,82.45896,77.09347,73.7148,-97.841545,251.50044
12110,14,32,8,309505.0,9762745.0,1245.0,0.25,89.956894,92.51392,94.264,-103.5595,259.2019
12111,15,32,8,309515.0,9762745.0,1245.0,0.5,89.7379,92.9889,94.264,-98.035095,251.9146
12112,16,32,8,309525.0,9762745.0,1245.0,0.625,86.55915,93.09574,94.264,-95.15005,240.3794
12113,17,32,8,309535.0,9762745.0,1245.0,0.875,86.29349,92.33054,93.56267,-98.50286,248.49904
12114,18,32,8,309545.0,9762745.0,1245.0,1.0,85.948166,89.30836,93.56267,-102.79594,257.88385
12115,19,32,8,309555.0,9762745.0,1245.0,1.0,85.00247,85.24968,77.2356,-95.23184,250.23895
12116,20,32,8,309565.0,9762745.0,1245.0,1.0,83.52507,80.84285,77.2356,-96.65111,248.91386
12117,21,32,8,309575.0,9762745.0,1245.0,1.0,82.732376,77.52331,77.2356,-95.12197,247.88214
12118,22,32,8,309585.0,9762745.0,1245.0,0.5,82.55919,78.10536,77.2356,-99.30881,254.55547
12138,14,33,8,309505.0,9762755.0,1245.0,0.125,89.96312,92.80869,94.264,-103.40714,258.895
12139,15,33,8,309515.0,9762755.0,1245.0,0.375,90.15212,93.49043,94.264,-98.72013,248.79309
12140,16,33,8,309525.0,9762755.0,1245.0,0.5,91.39352,93.981766,94.264,-60.519783,126.319496
12141,17,33,8,309535.0,9762755.0,1245.0,0.75,90.42162,93.597084,93.56267,-82.30001,210.13364
12142,18,33,8,309545.0,9762755.0,1245.0,1.0,86.00808,91.02697,93.56267,-102.14425,256.53696
12143,19,33,8,309555.0,9762755.0,1245.0,1.0,88.15188,87.86816,81.42133,-99.69454,255.33997
12144,20,33,8,309565.0,9762755.0,1245.0,1.0,88.06885,85.45641,77.2356,-96.2276,251.80539
12145,21,33,8,309575.0,9762755.0,1245.0,1.0,88.07065,84.61091,77.2356,-96.26175,251.8741
12146,22,33,8,309585.0,9762755.0,1245.0,0.625,87.228935,80.669304,77.2356,-92.82654,248.58443
12147,23,33,8,309595.0,9762755.0,1245.0,0.125,87.00444,81.26611,77.2356,-94.635864,250.44579
12167,15,34,8,309515.0,9762765.0,1245.0,0.25,90.03771,93.30037,94.572,-101.57626,255.09991
12168,16,34,8,309525.0,9762765.0,1245.0,0.5,90.084885,93.648735,94.572,-90.33435,233.74832
12169,17,34,8,309535.0,9762765.0,1245.0,0.75,90.19487,93.27178,93.56267,-94.35386,243.7009
12170,18,34,8,309545.0,9762765.0,1245.0,1.0,88.19343,91.47704,93.56267,-99.199394,254.33583
12171,19,34,8,309555.0,9762765.0,1245.0,1.0,88.089554,89.08242,93.56267,-96.41076,252.1735
12172,20,34,8,309565.0,9762765.0,1245.0,1.0,88.086075,87.20891,81.42133,-96.4493,252.25067
12173,21,34,8,309575.0,9762765.0,1245.0,1.0,88.08597,86.24287,77.2356,-96.453865,252.25981
12174,22,34,8,309585.0,9762765.0,1245.0,0.875,88.0866,85.95711,77.2356,-96.46224,252.27655
12175,23,34,8,309595.0,9762765.0,1245.0,0.375,87.24653,84.25198,77.2356,-88.56784,244.3864
12195,15,35,8,309515.0,9762775.0,1245.0,0.25,90.61191,92.41352,94.572,-99.597885,255.15034
12196,16,35,8,309525.0,9762775.0,1245.0,0.5,90.94326,93.01248,94.572,-97.2401,252.37317
12197,17,35,8,309535.0,9762775.0,1245.0,0.75,89.98795,92.51254,94.572,-99.372635,254.69098
12198,18,35,8,309545.0,9762775.0,1245.0,1.0,89.82375,91.45153,93.56267,-92.77069,248.48343
12199,19,35,8,309555.0,9762775.0,1245.0,1.0,88.08786,89.45735,93.56267,-96.45394,252.25993
