BHID,FROM,TO,_len,caco3,_acum,azmm,dipm,xm,ym,zm,azmb,dipb,xb,yb,zb,azme,dipe,xe,ye,ze,BHIDint,Domain
GL11DH4,135.0,138.0,3.0,41.47546666666708,124.42640000000124,135.0,79.9999771118164,309589.7605461031,9762603.239453644,1166.573744893074,135.0,79.99999237060547,309589.5763641298,9762603.423635632,1168.0509564876556,135.0,79.99999237060547,309589.94472807646,9762603.055271655,1165.0965332984924,7,0
GL11DH4,138.0,141.0,3.0,0.0,0.0,135.0,79.99999237060547,309590.1289099157,9762602.871089816,1163.6193217039108,135.0,79.99999237060547,309589.94472807646,9762603.055271655,1165.0965332984924,135.0,79.99999237060547,309590.3130917549,9762602.686907977,1162.1421101093292,7,0
GL11DH4,141.0,144.0,3.0,0.0,0.0,135.0,79.99999237060547,309590.49727359414,9762602.502726138,1160.6648985147476,135.0,79.99999237060547,309590.3130917549,9762602.686907977,1162.1421101093292,135.0,79.99999237060547,309590.68145543337,9762602.318544298,1159.187686920166,7,0
GL11DH4,144.0,147.0,2.6699999999999875,0.0,0.0,135.0,79.9999771118164,309590.8656374067,9762602.13436231,1157.7104753255844,135.0,79.99999237060547,309590.68145543337,9762602.318544298,1159.187686920166,135.0,80.0,309591.04981932044,9762601.950180396,1156.2332637310028,7,0
GL12DH1,0.0,3.0,3.0,0.0,0.0,135.0,79.99999237060547,309475.1841816306,9762787.81581837,1306.5227884054184,135.0,80.00001525878906,309475.0,9762788.0,1308.0,135.0,79.99999237060547,309475.36836346984,9762787.63163653,1305.0455768108368,8,0
GL12DH1,3.0,6.0,3.0,0.0,0.0,135.0,79.99999237060547,309475.55254530907,9762787.447454691,1303.5683652162552,135.0,79.99999237060547,309475.36836346984,9762787.63163653,1305.0455768108368,135.0,79.99999237060547,309475.7367271483,9762787.263272852,1302.0911536216736,8,0
GL12DH1,6.0,9.0,3.0,72.77066666666667,218.312,135.0,79.99999237060547,309475.9209089875,9762787.079091012,1300.613942027092,135.0,79.99999237060547,309475.7367271483,9762787.263272852,1302.0911536216736,135.0,79.99999237060547,309476.10509082675,9762786.894909173,1299.1367304325104,8,1
GL12DH1,9.0,12.0,3.0,94.79253333333334,284.37760000000003,135.0,79.99999237060547,309476.289272666,9762786.710727334,1297.6595188379288,135.0,79.99999237060547,309476.10509082675,9762786.894909173,1299.1367304325104,135.0,79.99999237060547,309476.4734545052,9762786.526545495,1296.1823072433472,8,1
GL12DH1,12.0,15.0,3.0,95.16000000000001,285.48,135.0,79.99999237060547,309476.65763634443,9762786.342363656,1294.7050956487656,135.0,79.99999237060547,309476.4734545052,9762786.526545495,1296.1823072433472,135.0,79.99999237060547,309476.84181818366,9762786.158181816,1293.227884054184,8,1
GL12DH1,15.0,18.0,3.0,94.16986666666666,282.5096,135.0,79.9999771118164,309477.026000157,9762785.973999828,1291.7506724596024,135.0,79.99999237060547,309476.84181818366,9762786.158181816,1293.227884054184,135.0,79.99999237060547,309477.21018213034,9762785.78981784,1290.2734608650208,8,1
GL12DH1,18.0,21.0,3.0,95.1992,285.5976,135.0,79.99999237060547,309477.39436396956,9762785.605636,1288.7962492704391,135.0,79.99999237060547,309477.21018213034,9762785.78981784,1290.2734608650208,135.0,80.00001525878906,309477.5785456002,9762785.42145437,1287.3190376758575,8,1
GL12DH1,21.0,24.0,3.0,91.77999999999999,275.34,135.0,79.99999237060547,309477.7627272308,9762785.23727274,1285.841826081276,135.0,80.00001525878906,309477.5785456002,9762785.42145437,1287.3190376758575,135.0,79.99999237060547,309477.94690907,9762785.0530909,1284.3646144866943,8,1
GL12DH1,24.0,27.0,3.0,90.99066666666666,272.972,135.0,79.9999771118164,309478.13109104335,9762784.868908912,1282.8874028921127,135.0,79.99999237060547,309477.94690907,9762785.0530909,1284.3646144866943,135.0,79.99999237060547,309478.3152730167,9762784.684726924,1281.4101912975311,8,1
GL12DH1,27.0,30.0,3.0,93.45453333333334,280.3636,135.0,79.99999237060547,309478.4994548559,9762784.500545084,1279.9329797029495,135.0,79.99999237060547,309478.3152730167,9762784.684726924,1281.4101912975311,135.0,80.00001525878906,309478.68363648653,9762784.316363454,1278.455768108368,8,1
GL12DH1,30.0,33.0,3.0,93.8252,281.4756,135.0,79.99999237060547,309478.86781811714,9762784.132181823,1276.9785565137863,135.0,80.00001525878906,309478.68363648653,9762784.316363454,1278.455768108368,135.0,79.99999237060547,309479.05199995637,9762783.947999984,1275.5013449192047,8,1
GL12DH1,33.0,36.0,3.0,42.41839999999998,127.25519999999993,135.0,79.9999771118164,309479.2361819297,9762783.763817996,1274.024133324623,135.0,79.99999237060547,309479.05199995637,9762783.947999984,1275.5013449192047,135.0,79.99999237060547,309479.42036390305,9762783.579636008,1272.5469217300415,8,0
GL12DH1,36.0,39.0,3.0,0.0,0.0,135.0,79.99999237060547,309479.6045457423,9762783.395454168,1271.06971013546,135.0,79.99999237060547,309479.42036390305,9762783.579636008,1272.5469217300415,135.0,80.00001525878906,309479.7887273729,9762783.211272538,1269.5924985408783,8,0
GL12DH1,39.0,42.0,3.0,0.0,0.0,135.0,79.99999237060547,309479.9729090035,9762783.027090907,1268.1152869462967,135.0,80.00001525878906,309479.7887273729,9762783.211272538,1269.5924985408783,135.0,79.99999237060547,309480.1570908427,9762782.842909068,1266.638075351715,8,0
GL12DH1,42.0,45.0,3.0,0.0,0.0,135.0,79.9999771118164,309480.34127281606,9762782.65872708,1265.1608637571335,135.0,79.99999237060547,309480.1570908427,9762782.842909068,1266.638075351715,135.0,79.99999237060547,309480.5254547894,9762782.474545091,1263.6836521625519,8,0
GL12DH1,45.0,48.0,3.0,0.0,0.0,135.0,79.99999237060547,309480.7096366286,9762782.290363252,1262.2064405679703,135.0,79.99999237060547,309480.5254547894,9762782.474545091,1263.6836521625519,135.0,79.99999237060547,309480.89381846786,9762782.106181413,1260.7292289733887,8,0
GL12DH1,48.0,51.0,3.0,0.0,0.0,135.0,79.99999237060547,309481.0780003071,9762781.921999574,1259.252017378807,135.0,79.99999237060547,309480.89381846786,9762782.106181413,1260.7292289733887,135.0,79.99999237060547,309481.2621821463,9762781.737817734,1257.7748057842255,8,0
GL12DH1,51.0,54.0,3.0,0.0,0.0,135.0,79.99999237060547,309481.44636398554,9762781.553635895,1256.2975941896439,135.0,79.99999237060547,309481.2621821463,9762781.737817734,1257.7748057842255,135.0,79.99999237060547,309481.63054582477,9762781.369454056,1254.8203825950623,8,0
GL12DH1,54.0,57.0,3.0,0.0,0.0,135.0,79.99999237060547,309481.814727664,9762781.185272217,1253.3431710004807,135.0,79.99999237060547,309481.63054582477,9762781.369454056,1254.8203825950623,135.0,79.99999237060547,309481.9989095032,9762781.001090378,1251.865959405899,8,0
GL12DH1,57.0,60.0,3.0,0.0,0.0,135.0,79.99999237060547,309482.18309134245,9762780.816908538,1250.3887478113174,135.0,79.99999237060547,309481.9989095032,9762781.001090378,1251.865959405899,135.0,80.00001525878906,309482.36727297306,9762780.632726908,1248.9115362167358,8,0
GL12DH1,60.0,63.0,3.0,0.0,0.0,135.0,79.99999237060547,309482.5514546037,9762780.448545277,1247.4343246221542,135.0,80.00001525878906,309482.36727297306,9762780.632726908,1248.9115362167358,135.0,79.99999237060547,309482.7356364429,9762780.264363438,1245.9571130275726,8,0
GL12DH1,63.0,66.0,3.0,0.0,0.0,135.0,79.99999237060547,309482.9198182821,9762780.080181599,1244.479901432991,135.0,79.99999237060547,309482.7356364429,9762780.264363438,1245.9571130275726,135.0,79.99999237060547,309483.10400012136,9762779.89599976,1243.0026898384094,8,0
GL12DH1,66.0,69.0,3.0,0.0,0.0,135.0,79.99999237060547,309483.2881819606,9762779.71181792,1241.5254782438278,135.0,79.99999237060547,309483.10400012136,9762779.89599976,1243.0026898384094,135.0,79.99999237060547,309483.4723637998,9762779.527636081,1240.0482666492462,8,0
GL12DH1,69.0,72.0,3.0,0.0,0.0,135.0,79.99999237060547,309483.65654563904,9762779.343454242,1238.5710550546646,135.0,79.99999237060547,309483.4723637998,9762779.527636081,1240.0482666492462,135.0,79.99999237060547,309483.84072747827,9762779.159272403,1237.093843460083,8,0
GL12DH1,72.0,75.0,3.0,0.0,0.0,135.0,79.99999237060547,309484.0249093175,9762778.975090563,1235.6166318655014,135.0,79.99999237060547,309483.84072747827,9762779.159272403,1237.093843460083,135.0,79.99999237060547,309484.2090911567,9762778.790908724,1234.1394202709198,8,0
GL12DH1,75.0,78.0,3.0,0.0,0.0,135.0,79.9999771118164,309484.39327313006,9762778.606726736,1232.6622086763382,135.0,79.99999237060547,309484.2090911567,9762778.790908724,1234.1394202709198,135.0,79.99999237060547,309484.5774551034,9762778.422544748,1231.1849970817566,8,0
GL12DH1,78.0,81.0,3.0,0.0,0.0,135.0,79.99999237060547,309484.7616369426,9762778.238362908,1229.707785487175,135.0,79.99999237060547,309484.5774551034,9762778.422544748,1231.1849970817566,135.0,79.99999237060547,309484.94581878185,9762778.05418107,1228.2305738925934,8,0
GL12DH2,0.0,3.0,3.0,0.0,0.0,135.0,79.99999237060547,309520.1841816306,9762762.81581837,1305.5227884054184,135.0,80.00001525878906,309520.0,9762763.0,1307.0,135.0,79.99999237060547,309520.36836346984,9762762.63163653,1304.0455768108368,9,0
GL12DH2,3.0,6.0,3.0,0.0,0.0,135.0,79.99999237060547,309520.55254530907,9762762.447454691,1302.5683652162552,135.0,79.99999237060547,309520.36836346984,9762762.63163653,1304.0455768108368,135.0,79.99999237060547,309520.7367271483,9762762.263272852,1301.0911536216736,9,0
GL12DH2,6.0,9.0,3.0,0.0,0.0,135.0,79.99999237060547,309520.9209089875,9762762.079091012,1299.613942027092,135.0,79.99999237060547,309520.7367271483,9762762.263272852,1301.0911536216736,135.0,79.99999237060547,309521.10509082675,9762761.894909173,1298.1367304325104,9,0
GL12DH2,9.0,12.0,3.0,0.0,0.0,135.0,79.99999237060547,309521.289272666,9762761.710727334,1296.6595188379288,135.0,79.99999237060547,309521.10509082675,9762761.894909173,1298.1367304325104,135.0,79.99999237060547,309521.4734545052,9762761.526545495,1295.1823072433472,9,0
GL12DH2,12.0,15.0,3.0,0.0,0.0,135.0,79.99999237060547,309521.65763634443,9762761.342363656,1293.7050956487656,135.0,79.99999237060547,309521.4734545052,9762761.526545495,1295.1823072433472,135.0,79.99999237060547,309521.84181818366,9762761.158181816,1292.227884054184,9,0
GL12DH2,15.0,18.0,3.0,0.0,0.0,135.0,79.9999771118164,309522.026000157,9762760.973999828,1290.7506724596024,135.0,79.99999237060547,309521.84181818366,9762761.158181816,1292.227884054184,135.0,79.99999237060547,309522.21018213034,9762760.78981784,1289.2734608650208,9,0
GL12DH2,18.0,21.0,3.0,0.0,0.0,135.0,79.99999237060547,309522.39436396956,9762760.605636,1287.7962492704391,135.0,79.99999237060547,309522.21018213034,9762760.78981784,1289.2734608650208,135.0,80.00001525878906,309522.5785456002,9762760.42145437,1286.3190376758575,9,0
GL12DH2,21.0,24.0,3.0,0.0,0.0,135.0,79.99999237060547,309522.7627272308,9762760.23727274,1284.841826081276,135.0,80.00001525878906,309522.5785456002,9762760.42145437,1286.3190376758575,135.0,79.99999237060547,309522.94690907,9762760.0530909,1283.3646144866943,9,0
GL12DH2,24.0,27.0,3.0,0.0,0.0,135.0,79.9999771118164,309523.13109104335,9762759.868908912,1281.8874028921127,135.0,79.99999237060547,309522.94690907,9762760.0530909,1283.3646144866943,135.0,79.99999237060547,309523.3152730167,9762759.684726924,1280.4101912975311,9,0
GL12DH2,27.0,30.0,3.0,51.53119999999996,154.5935999999999,135.0,79.99999237060547,309523.4994548559,9762759.500545084,1278.9329797029495,135.0,79.99999237060547,309523.3152730167,9762759.684726924,1280.4101912975311,135.0,80.00001525878906,309523.68363648653,9762759.316363454,1277.455768108368,9,1
GL12DH2,30.0,33.0,3.0,90.47359999999999,271.4208,135.0,79.99999237060547,309523.86781811714,9762759.132181823,1275.9785565137863,135.0,80.00001525878906,309523.68363648653,9762759.316363454,1277.455768108368,135.0,79.99999237060547,309524.05199995637,9762758.947999984,1274.5013449192047,9,1
GL12DH2,33.0,36.0,3.0,88.91186666666665,266.7356,135.0,79.9999771118164,309524.2361819297,9762758.763817996,1273.024133324623,135.0,79.99999237060547,309524.05199995637,9762758.947999984,1274.5013449192047,135.0,79.99999237060547,309524.42036390305,9762758.579636008,1271.5469217300415,9,1
GL12DH2,36.0,39.0,3.0,90.334,271.002,135.0,79.99999237060547,309524.6045457423,9762758.395454168,1270.06971013546,135.0,79.99999237060547,309524.42036390305,9762758.579636008,1271.5469217300415,135.0,80.00001525878906,309524.7887273729,9762758.211272538,1268.5924985408783,9,1
GL12DH2,39.0,42.0,3.0,93.05520000000001,279.16560000000004,135.0,79.99999237060547,309524.9729090035,9762758.027090907,1267.1152869462967,135.0,80.00001525878906,309524.7887273729,9762758.211272538,1268.5924985408783,135.0,79.99999237060547,309525.1570908427,9762757.842909068,1265.638075351715,9,1
GL12DH2,42.0,45.0,3.0,87.16239999999999,261.4872,135.0,79.9999771118164,309525.34127281606,9762757.65872708,1264.1608637571335,135.0,79.99999237060547,309525.1570908427,9762757.842909068,1265.638075351715,135.0,79.99999237060547,309525.5254547894,9762757.474545091,1262.6836521625519,9,1
GL12DH2,45.0,48.0,3.0,86.63946666666665,259.91839999999996,135.0,79.99999237060547,309525.7096366286,9762757.290363252,1261.2064405679703,135.0,79.99999237060547,309525.5254547894,9762757.474545091,1262.6836521625519,135.0,79.99999237060547,309525.89381846786,9762757.106181413,1259.7292289733887,9,1
GL12DH2,48.0,51.0,3.0,87.4304,262.2912,135.0,79.99999237060547,309526.0780003071,9762756.921999574,1258.252017378807,135.0,79.99999237060547,309525.89381846786,9762757.106181413,1259.7292289733887,135.0,79.99999237060547,309526.2621821463,9762756.737817734,1256.7748057842255,9,1
GL12DH2,51.0,54.0,3.0,85.43866666666668,256.31600000000003,135.0,79.99999237060547,309526.44636398554,9762756.553635895,1255.2975941896439,135.0,79.99999237060547,309526.2621821463,9762756.737817734,1256.7748057842255,135.0,79.99999237060547,309526.63054582477,9762756.369454056,1253.8203825950623,9,1
GL12DH2,54.0,57.0,3.0,91.27103333333332,273.81309999999996,135.0,79.99999237060547,309526.814727664,9762756.185272217,1252.3431710004807,135.0,79.99999237060547,309526.63054582477,9762756.369454056,1253.8203825950623,135.0,79.99999237060547,309526.9989095032,9762756.001090378,1250.865959405899,9,1
GL12DH2,57.0,60.0,3.0,94.572,283.716,135.0,79.99999237060547,309527.18309134245,9762755.816908538,1249.3887478113174,135.0,79.99999237060547,309526.9989095032,9762756.001090378,1250.865959405899,135.0,80.00001525878906,309527.36727297306,9762755.632726908,1247.9115362167358,9,1
GL12DH2,60.0,63.0,3.0,94.264,282.792,135.0,79.99999237060547,309527.5514546037,9762755.448545277,1246.4343246221542,135.0,80.00001525878906,309527.36727297306,9762755.632726908,1247.9115362167358,135.0,79.99999237060547,309527.7356364429,9762755.264363438,1244.9571130275726,9,1
GL12DH2,63.0,66.0,3.0,93.56266666666666,280.688,135.0,79.99999237060547,309527.9198182821,9762755.080181599,1243.479901432991,135.0,79.99999237060547,309527.7356364429,9762755.264363438,1244.9571130275726,135.0,79.99999237060547,309528.10400012136,9762754.89599976,1242.0026898384094,9,1
GL12DH2,66.0,69.0,3.0,49.55933333333328,148.67799999999983,135.0,79.99999237060547,309528.2881819606,9762754.71181792,1240.5254782438278,135.0,79.99999237060547,309528.10400012136,9762754.89599976,1242.0026898384094,135.0,79.99999237060547,309528.4723637998,9762754.527636081,1239.0482666492462,9,0
GL12DH2,69.0,72.0,3.0,0.0,0.0,135.0,79.99999237060547,309528.65654563904,9762754.343454242,1237.5710550546646,135.0,79.99999237060547,309528.4723637998,9762754.527636081,1239.0482666492462,135.0,79.99999237060547,309528.84072747827,9762754.159272403,1236.093843460083,9,0
GL12DH2,72.0,75.0,3.0,0.0,0.0,135.0,79.99999237060547,309529.0249093175,9762753.975090563,1234.6166318655014,135.0,79.99999237060547,309528.84072747827,9762754.159272403,1236.093843460083,135.0,79.99999237060547,309529.2090911567,9762753.790908724,1233.1394202709198,9,0
GL12DH2,75.0,78.0,3.0,0.0,0.0,135.0,79.9999771118164,309529.39327313006,9762753.606726736,1231.6622086763382,135.0,79.99999237060547,309529.2090911567,9762753.790908724,1233.1394202709198,135.0,79.99999237060547,309529.5774551034,9762753.422544748,1230.1849970817566,9,0
GL12DH2,78.0,81.0,3.0,0.0,0.0,135.0,79.99999237060547,309529.7616369426,9762753.238362908,1228.707785487175,135.0,79.99999237060547,309529.5774551034,9762753.422544748,1230.1849970817566,135.0,79.99999237060547,309529.94581878185,9762753.05418107,1227.2305738925934,9,0
GL12DH3,0.0,3.0,3.0,0.0,0.0,135.0,79.99999237060547,309562.1841816306,9762738.81581837,1303.5227884054184,135.0,80.00001525878906,309562.0,9762739.0,1305.0,135.0,79.99999237060547,309562.36836346984,9762738.63163653,1302.0455768108368,10,0
GL12DH3,3.0,6.0,3.0,0.0,0.0,135.0,79.99999237060547,309562.55254530907,9762738.447454691,1300.5683652162552,135.0,79.99999237060547,309562.36836346984,9762738.63163653,1302.0455768108368,135.0,79.99999237060547,309562.7367271483,9762738.263272852,1299.0911536216736,10,0
GL12DH3,6.0,9.0,3.0,0.0,0.0,135.0,79.99999237060547,309562.9209089875,9762738.079091012,1297.613942027092,135.0,79.99999237060547,309562.7367271483,9762738.263272852,1299.0911536216736,135.0,79.99999237060547,309563.10509082675,9762737.894909173,1296.1367304325104,10,0
GL12DH3,9.0,12.0,3.0,0.0,0.0,135.0,79.99999237060547,309563.289272666,9762737.710727334,1294.6595188379288,135.0,79.99999237060547,309563.10509082675,9762737.894909173,1296.1367304325104,135.0,79.99999237060547,309563.4734545052,9762737.526545495,1293.1823072433472,10,0
GL12DH3,12.0,15.0,3.0,0.0,0.0,135.0,79.99999237060547,309563.65763634443,9762737.342363656,1291.7050956487656,135.0,79.99999237060547,309563.4734545052,9762737.526545495,1293.1823072433472,135.0,79.99999237060547,309563.84181818366,9762737.158181816,1290.227884054184,10,0
GL12DH3,15.0,18.0,3.0,0.0,0.0,135.0,79.9999771118164,309564.026000157,9762736.973999828,1288.7506724596024,135.0,79.99999237060547,309563.84181818366,9762737.158181816,1290.227884054184,135.0,79.99999237060547,309564.21018213034,9762736.78981784,1287.2734608650208,10,0
GL12DH3,18.0,21.0,3.0,0.0,0.0,135.0,79.99999237060547,309564.39436396956,9762736.605636,1285.7962492704391,135.0,79.99999237060547,309564.21018213034,9762736.78981784,1287.2734608650208,135.0,80.00001525878906,309564.5785456002,9762736.42145437,1284.3190376758575,10,0
GL12DH3,21.0,24.0,3.0,0.0,0.0,135.0,79.99999237060547,309564.7627272308,9762736.23727274,1282.841826081276,135.0,80.00001525878906,309564.5785456002,9762736.42145437,1284.3190376758575,135.0,79.99999237060547,309564.94690907,9762736.0530909,1281.3646144866943,10,0
GL12DH3,24.0,27.0,3.0,0.0,0.0,135.0,79.9999771118164,309565.13109104335,9762735.868908912,1279.8874028921127,135.0,79.99999237060547,309564.94690907,9762736.0530909,1281.3646144866943,135.0,79.99999237060547,309565.3152730167,9762735.684726924,1278.4101912975311,10,0
GL12DH3,27.0,30.0,3.0,0.0,0.0,135.0,79.99999237060547,309565.4994548559,9762735.500545084,1276.9329797029495,135.0,79.99999237060547,309565.3152730167,9762735.684726924,1278.4101912975311,135.0,80.00001525878906,309565.68363648653,9762735.316363454,1275.455768108368,10,0
GL12DH3,30.0,33.0,3.0,0.0,0.0,135.0,79.99999237060547,309565.86781811714,9762735.132181823,1273.9785565137863,135.0,80.00001525878906,309565.68363648653,9762735.316363454,1275.455768108368,135.0,79.99999237060547,309566.05199995637,9762734.947999984,1272.5013449192047,10,0
GL12DH3,33.0,36.0,3.0,0.0,0.0,135.0,79.9999771118164,309566.2361819297,9762734.763817996,1271.024133324623,135.0,79.99999237060547,309566.05199995637,9762734.947999984,1272.5013449192047,135.0,79.99999237060547,309566.42036390305,9762734.579636008,1269.5469217300415,10,0
GL12DH3,36.0,39.0,3.0,0.0,0.0,135.0,79.99999237060547,309566.6045457423,9762734.395454168,1268.06971013546,135.0,79.99999237060547,309566.42036390305,9762734.579636008,1269.5469217300415,135.0,80.00001525878906,309566.7887273729,9762734.211272538,1266.5924985408783,10,0
GL12DH3,39.0,42.0,3.0,0.0,0.0,135.0,79.99999237060547,309566.9729090035,9762734.027090907,1265.1152869462967,135.0,80.00001525878906,309566.7887273729,9762734.211272538,1266.5924985408783,135.0,79.99999237060547,309567.1570908427,9762733.842909068,1263.638075351715,10,0
GL12DH3,42.0,45.0,3.0,0.0,0.0,135.0,79.9999771118164,309567.34127281606,9762733.65872708,1262.1608637571335,135.0,79.99999237060547,309567.1570908427,9762733.842909068,1263.638075351715,135.0,79.99999237060547,309567.5254547894,9762733.474545091,1260.6836521625519,10,0
GL12DH3,45.0,48.0,3.0,0.0,0.0,135.0,79.99999237060547,309567.7096366286,9762733.290363252,1259.2064405679703,135.0,79.99999237060547,309567.5254547894,9762733.474545091,1260.6836521625519,135.0,79.99999237060547,309567.89381846786,9762733.106181413,1257.7292289733887,10,0
GL12DH3,48.0,51.0,3.0,10.856266666666611,32.56879999999983,135.0,79.99999237060547,309568.0780003071,9762732.921999574,1256.252017378807,135.0,79.99999237060547,309567.89381846786,9762733.106181413,1257.7292289733887,135.0,79.99999237060547,309568.2621821463,9762732.737817734,1254.7748057842255,10,0
GL12DH3,51.0,54.0,3.0,81.42133333333332,244.26399999999995,135.0,79.99999237060547,309568.44636398554,9762732.553635895,1253.2975941896439,135.0,79.99999237060547,309568.2621821463,9762732.737817734,1254.7748057842255,135.0,79.99999237060547,309568.63054582477,9762732.369454056,1251.8203825950623,10,1
GL12DH3,54.0,57.0,3.0,86.04480000000001,258.1344,135.0,79.99999237060547,309568.814727664,9762732.185272217,1250.3431710004807,135.0,79.99999237060547,309568.63054582477,9762732.369454056,1251.8203825950623,135.0,79.99999237060547,309568.9989095032,9762732.001090378,1248.865959405899,10,1
GL12DH3,57.0,60.0,3.0,77.23559999999999,231.7068,135.0,79.99999237060547,309569.18309134245,9762731.816908538,1247.3887478113174,135.0,79.99999237060547,309568.9989095032,9762732.001090378,1248.865959405899,135.0,80.00001525878906,309569.36727297306,9762731.632726908,1245.9115362167358,10,1
GL12DH3,60.0,63.0,3.0,73.7148,221.1444,135.0,79.99999237060547,309569.5514546037,9762731.448545277,1244.4343246221542,135.0,80.00001525878906,309569.36727297306,9762731.632726908,1245.9115362167358,135.0,79.99999237060547,309569.7356364429,9762731.264363438,1242.9571130275726,10,1
GL12DH3,63.0,66.0,3.0,76.14,228.42000000000002,135.0,79.99999237060547,309569.9198182821,9762731.080181599,1241.479901432991,135.0,79.99999237060547,309569.7356364429,9762731.264363438,1242.9571130275726,135.0,79.99999237060547,309570.10400012136,9762730.89599976,1240.0026898384094,10,1
GL12DH3,66.0,69.0,3.0,81.00000000000001,243.00000000000006,135.0,79.99999237060547,309570.2881819606,9762730.71181792,1238.5254782438278,135.0,79.99999237060547,309570.10400012136,9762730.89599976,1240.0026898384094,135.0,79.99999237060547,309570.4723637998,9762730.527636081,1237.0482666492462,10,1
GL12DH3,69.0,72.0,3.0,89.31466666666665,267.94399999999996,135.0,79.99999237060547,309570.65654563904,9762730.343454242,1235.5710550546646,135.0,79.99999237060547,309570.4723637998,9762730.527636081,1237.0482666492462,135.0,79.99999237060547,309570.84072747827,9762730.159272403,1234.093843460083,10,1
GL12DH3,72.0,75.0,3.0,90.54426666666666,271.6328,135.0,79.99999237060547,309571.0249093175,9762729.975090563,1232.6166318655014,135.0,79.99999237060547,309570.84072747827,9762730.159272403,1234.093843460083,135.0,79.99999237060547,309571.2090911567,9762729.790908724,1231.1394202709198,10,1
GL12DH3,75.0,78.0,3.0,88.35719999999999,265.0716,135.0,79.9999771118164,309571.39327313006,9762729.606726736,1229.6622086763382,135.0,79.99999237060547,309571.2090911567,9762729.790908724,1231.1394202709198,135.0,79.99999237060547,309571.5774551034,9762729.422544748,1228.1849970817566,10,1
GL12DH3,78.0,81.0,3.0,87.48386666666669,262.45160000000004,135.0,79.99999237060547,309571.7616369426,9762729.238362908,1226.707785487175,135.0,79.99999237060547,309571.5774551034,9762729.422544748,1228.1849970817566,135.0,80.00001525878906,309571.94581857324,9762729.054181278,1225.2305738925934,10,1
GL12DH3,81.0,84.0,3.0,91.99666666666667,275.99,135.0,79.99999237060547,309572.13000020385,9762728.869999647,1223.7533622980118,135.0,80.00001525878906,309571.94581857324,9762729.054181278,1225.2305738925934,135.0,79.99999237060547,309572.3141820431,9762728.685817808,1222.2761507034302,10,1
GL12DH3,84.0,87.0,3.0,94.11,282.33,135.0,79.9999771118164,309572.4983640164,9762728.50163582,1220.7989391088486,135.0,79.99999237060547,309572.3141820431,9762728.685817808,1222.2761507034302,135.0,79.99999237060547,309572.68254598975,9762728.317453831,1219.321727514267,10,1
GL12DH3,87.0,90.0,3.0,27.29190000000014,81.87570000000042,135.0,79.99999237060547,309572.866727829,9762728.133271992,1217.8445159196854,135.0,79.99999237060547,309572.68254598975,9762728.317453831,1219.321727514267,135.0,80.00001525878906,309573.0509094596,9762727.949090362,1216.3673043251038,10,0
GL12DH3,90.0,93.0,3.0,0.0,0.0,135.0,79.99999237060547,309573.2350910902,9762727.764908731,1214.8900927305222,135.0,80.00001525878906,309573.0509094596,9762727.949090362,1216.3673043251038,135.0,79.99999237060547,309573.41927292943,9762727.580726892,1213.4128811359406,10,0
GL12DH3,93.0,96.0,3.0,0.0,0.0,135.0,79.9999771118164,309573.60345490277,9762727.396544904,1211.935669541359,135.0,79.99999237060547,309573.41927292943,9762727.580726892,1213.4128811359406,135.0,79.99999237060547,309573.7876368761,9762727.212362915,1210.4584579467773,10,0
GL12DH3,96.0,99.0,3.0,0.0,0.0,135.0,79.99999237060547,309573.97181871533,9762727.028181076,1208.9812463521957,135.0,79.99999237060547,309573.7876368761,9762727.212362915,1210.4584579467773,135.0,80.00001525878906,309574.15600034595,9762726.843999445,1207.5040347576141,10,0
GL12DH3,99.0,102.0,2.1200000000000045,0.0,0.0,135.0,79.99999237060547,309574.34018197656,9762726.659817815,1206.0268231630325,135.0,80.00001525878906,309574.15600034595,9762726.843999445,1207.5040347576141,135.0,80.0,309574.5243637413,9762726.47563605,1204.549611568451,10,0
GL13DH1,0.0,3.0,3.0,0.0,0.0,135.0,79.99999237060547,309508.1841816306,9762881.81581837,1308.5227884054184,135.0,80.00001525878906,309508.0,9762882.0,1310.0,135.0,79.99999237060547,309508.36836346984,9762881.63163653,1307.0455768108368,11,0
GL13DH1,3.0,6.0,3.0,0.0,0.0,135.0,79.99999237060547,309508.55254530907,9762881.447454691,1305.5683652162552,135.0,79.99999237060547,309508.36836346984,9762881.63163653,1307.0455768108368,135.0,79.99999237060547,309508.7367271483,9762881.263272852,1304.0911536216736,11,0
GL13DH1,6.0,9.0,3.0,0.0,0.0,135.0,79.99999237060547,309508.9209089875,9762881.079091012,1302.613942027092,135.0,79.99999237060547,309508.7367271483,9762881.263272852,1304.0911536216736,135.0,79.99999237060547,309509.10509082675,9762880.894909173,1301.1367304325104,11,0
GL13DH1,9.0,12.0,3.0,55.95800000000003,167.87400000000008,135.0,79.99999237060547,309509.289272666,9762880.710727334,1299.6595188379288,135.0,79.99999237060547,309509.10509082675,9762880.894909173,1301.1367304325104,135.0,79.99999237060547,309509.4734545052,9762880.526545495,1298.1823072433472,11,1
GL13DH1,12.0,15.0,3.0,87.55666666666667,262.67,135.0,79.99999237060547,309509.65763634443,9762880.342363656,1296.7050956487656,135.0,79.99999237060547,309509.4734545052,9762880.526545495,1298.1823072433472,135.0,79.99999237060547,309509.84181818366,9762880.158181816,1295.227884054184,11,1
